time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
0.5808922500000335,rewiring,left,initial,0.4939878340228461,619,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9715929999947548,rewiring,right,initial,0.3905279589816928,551,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0403588750050403,absorbing,,,,,,,L,1,0,617,549,0,0,0,10,0,0,0.030555584002286196,0.02552937500877306,0.056084959011059254,0.05652370804455131,176,376,1,4,False,False,False,False,176,1,False,512,0.0015,,176,0,total_elems,176,376,1,1,,,,0.0,1,4,176,262,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0926205840078183,absorbing,,,,,,,R,1,1,617,549,0,2,2,7,2,2,0.025144207989796996,0.024169042007997632,0.04931324999779463,0.04978841700358316,532,376,4,4,False,False,False,False,376,4,False,512,0.0015,,176,0,total_elems,532,376,1,1,,,,0.0,4,4,376,312,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.144233416998759,absorbing,,,,,,,R,1,2,617,549,0,2,2,8,0,2,0.024665166973136365,0.023498291964642704,0.04816345893777907,0.04873458301881328,960,868,4,4,False,False,False,False,868,4,False,512,0.0015,,176,0,total_elems,960,868,1,1,,,,0.0,4,4,868,360,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.197111249959562,absorbing,,,,,,,L,2,2,617,549,2,2,4,8,2,4,0.025236290995962918,0.024462833011057228,0.049699124007020146,0.05016745801549405,1500,1916,8,16,False,False,False,False,1500,8,False,512,0.0015,,176,0,total_elems,1500,1916,1,1,,,,0.0,8,4,1500,422,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2478090419899672,absorbing,,,,,,,L,3,2,617,549,2,2,4,10,0,4,0.022810333990491927,0.024686834018211812,0.04749716800870374,0.04798095900332555,2184,2680,16,16,False,False,False,False,2184,16,False,512,0.0015,,176,0,total_elems,2184,2680,1,1,,,,0.0,16,4,2184,476,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2995136249810457,absorbing,,,,,,,R,3,3,617,549,2,3,5,10,1,5,0.02303149999352172,0.02538779197493568,0.0484192919684574,0.04889849998289719,5004,3436,16,16,False,False,False,False,3436,16,False,512,0.0015,,176,0,total_elems,5004,3436,1,1,,,,0.0,16,4,3436,546,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3522193339886144,absorbing,,,,,,,L,4,3,617,549,2,3,5,10,0,5,0.023159375006798655,0.025699542020447552,0.04885891702724621,0.049352999951224774,6568,7564,16,16,False,False,False,False,6568,16,False,512,0.0015,,176,0,total_elems,6568,7564,1,1,,,,0.0,16,4,6568,644,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4094581250101328,absorbing,,,,,,,R,4,4,617,549,2,4,6,9,1,6,0.024692417006008327,0.02893400000175461,0.05362641700776294,0.05411154200555757,15432,13320,64,32,False,False,False,False,13320,32,False,512,0.0015,,176,0,total_elems,15432,13320,1,1,,,,0.0,32,4,13320,842,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
