raw	permuted
01101101110100001100001001111010010010101011111110011100	01101110111001100100100000001010011100101101010111110111
01100101110100001100001001111010010010101011101110011100	01101010111001100000100000001010011100101101010111110111
01101101110100001100001001111010010010101011101100011100	01101110110001100000100000001010011100101101010111110111
01001101110100001100001001111010010010001011101110111100	01101110111001100000100000001010011110101100010111110101
01101101110100001100011001111010010010101011101110010100	01101110111001100010100000001010011100001101010111110111
01101101110100001000101001111010010010101011100110011100	01101110011001100000100100001010011100101101000111110111
01101101110100001100001001111010010110101011101110011010	01101110111101100000100001001010010100101101010111110111
01001101110100001100001001111010010010101011101110011100	01101110111001100000100000001010011100101101010111110101
01101101110100001100001001101010010010101011101110011100	01100110111001100000100000001010011100101101010111110111
01101101110100001100001001111011011010101011101110011100	01101110111001110000110000001010011100101101010111110111
11101001110100001100001001111010110010101011101110011100	01101110111001100001100000001010011100111101010111110011
01101101110100001100001001111010010010101111101110011100	01101110111001100000100000001010011100101111010111110111
01101101110100001100001001111010010010101011101110011110	01101110111101100000100000001010011100101101010111110111
01101101110100001100001001111010010010101011101110011100	01101110111001100000100000001010011100101101010111110111
01101101110100001100001001111000010010101011101110011100	01001110111001100000100000001010011100101101010111110111
01101111110100001100001000111010010010101010101110011100	01111110111001000000100000000010011100101101010111110111
01101101010010001110001001111010010010101011101110011100	01101110111000100000100010001010011101101101010111100111
01101101100100001100011001111010010010001011100110011100	01101110011001100010100000001010001100101100010111110111
01101101110101001100101001111011010010101011101110011100	01101110111001100000110100001110011100101101010111110111
01101101110100001100001001111010010010001011101110011100	01101110111001100000100000001010011100101100010111110111
01101101111100001100011001111010010010101011101110011100	01101110111001100010100000001010011100101101011111110111
01101101110100001100001001111010010010101011101110011100	01101110111001100000100000001010011100101101010111110111
01101100110100001100001001111010010010101011101110011100	01101110111001100000100000001000011100101101010111110111
01101101010100001100101001111010010010100011001110011100	01101110111000100000100100001010011100100001010111110111
01101101110101001100001001111010010010101011101110001100	01101110111001100000100000001110011000101101010111110111
01101101110100001100001001111010010010101111101110011100	01101110111001100000100000001010011100101111010111110111
01101101110100001100000001111010011011100011101110011100	01101110111001110000100000001010111100101001010011110111
01101101110100001100001001111010010010101011101110011100	01101110111001100000100000001010011100101101010111110111
01101101110100001100001001101010010000101011101110011100	01100100111001100000100000001010011100101101010111110111
01111101110100001100001001111010010011101011101110011100	01101110111001100000100000011010111100101101010111110111
01001101110101001100101001111010010010101011101110010100	01101110111001100000100100001110011100001101010111110101
01101101110100101110001001111010010010101011101100011100	01101110110001100000100010101010011100101101010111110111
01101101110100001100001011111010010010101011101110011100	01101110111001100000101000001010011100101101010111110111
01101101110100000100001001111010010010101011101110011100	01101110111001100000100000001010011100101101010101110111
01101101110100001100001001111010110010101011101110010100	01101110111001100000100000001010011100011101010111110111
01101101010100001101001001111010010010101011101110001100	01101111111000100000100000001010011000101101010111110111
00101101110100001100001001111010010010101011101100011110	01101110100101100000100000001010011100101101010111110111
00101101110100001100001001111010010110100111101110011100	01101110101001100000100001001010011100101011010111110111
01101101110100001100001001111010010010101001101110001100	01101110111001100000100000001010011000101101010111010111
01101101110100000101001001101010010010100011101110011100	01100111111001100000100000001010011100101001010101110111
01101101110100001100001001111000010011101011101110011100	01001110111001100000100000001010111100101101010111110111
01101101110100001100000001111010010010101011101110011100	01101110111001100000100000001010011100101101010011110111
01101101110100001100001001111100010010101001101110011100	11001110111001100000100000001010011100101101010111010111
01101100100100001100001001011010010010100011101110011100	01101110111001100000100000001000001100101001010111110110
01100101110100001100001001111011010011111011101110011100	01101010111001101000110000001010111100101101010111110111
01101101110100001100001001111010010110101011101110010100	01101110111001100000100001001010011100001101010111110111
01101101110100001100001011111010010010101001101010011100	01101110111001100000001000001010011100101101010111010111
01101101100100001101001001111010010010101011101110011100	01101111111001100000100000001010001100101101010111110111
01101101110100001100001001111010010010101011101110101100	01101110111001100000100000001010011010101101010111110111
01101101110100001100001001111010010010101011101110011100	01101110111001100000100000001010011100101101010111110111
01101001110100000100001001111010010010101011101110011100	01101110111001100000100000001010011100101101010101110011
01101101110100001100001001111010010010101011101110011000	01101110111001100000100000001010010100101101010111110111
01101001110100001100001001111010010010101011101001111100	01101110110011100000000000001010011110101101010111110011
00101101110100001100001001111010010110101011101110011100	01101110101001100000100001001010011100101101010111110111
01101101110100001100001001111010010010101011111110011100	01101110111001100100100000001010011100101101010111110111
01101101111100001100001001111110010010101011101110011100	11101110111001100000100000001010011100101101011111110111
01101101110100001100001001111010010010101011101110011100	01101110111001100000100000001010011100101101010111110111
01101101110100001100001001111010010010101011100100011100	01101110010001100000100000001010011100101101010111110111
01101101110100000100001001111010010010101011101110011100	01101110111001100000100000001010011100101101010101110111
01100101110100001100001001111011010010101011101110011100	01101010111001100000110000001010011100101101010111110111
