time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,rewire_side,rewire_phase,rewire_time_s,sabre_trials,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s
4.3541503329906845,absorbing,L,1,0,1678,1609,2,0,2,12,2,2,1.3711297499976354,0.028445250005461276,1.3995750000030966,1.4001167499955045,264,424,2,4,False,False,False,False,264,2,False,512,0.002,,248,0,total_elems,264,424,1,1,,,,0.0,2,4,264,374,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.414990749995923,absorbing,L,2,0,1678,1609,3,0,3,18,1,3,0.029481457997462712,0.02843741599645,0.05791887399391271,0.058518415986327454,572,440,4,4,False,False,False,False,572,4,False,512,0.002,,248,0,total_elems,572,440,1,1,,,,0.0,4,4,572,448,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.479393624991644,absorbing,R,2,1,1678,1609,3,1,4,7,1,4,0.03200529199966695,0.029293833009433,0.06129912500909995,0.06191220799519215,1776,632,4,4,False,False,False,False,632,4,False,512,0.002,,248,0,total_elems,1776,632,1,1,,,,0.0,4,4,632,454,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.542123499995796,absorbing,R,2,2,1678,1609,3,1,4,8,0,4,0.03117166701122187,0.028282541999942623,0.059454209011164494,0.06008791699423455,1704,1052,4,4,False,False,False,False,1052,4,False,512,0.002,,248,0,total_elems,1704,1052,1,1,,,,0.0,4,4,1052,496,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.608492874991498,absorbing,L,3,2,1678,1609,5,1,6,17,2,6,0.032904457999393344,0.030279083002824336,0.06318354100221768,0.06381583400070667,2532,1840,16,16,False,False,False,False,2532,16,False,512,0.002,,248,0,total_elems,2532,1840,1,1,,,,0.0,16,4,2532,608,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.678535999992164,absorbing,L,4,2,1678,1609,7,1,8,17,2,8,0.03619291698851157,0.03036033399985172,0.06655325098836329,0.06722516698937397,11080,4552,32,16,False,False,False,False,11080,32,False,512,0.002,,248,0,total_elems,11080,4552,1,1,,,,0.0,32,4,11080,864,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.754488082995522,absorbing,R,4,3,1678,1609,7,2,9,6,1,9,0.03553595799894538,0.03701308398740366,0.07254904198634904,0.07322866699541919,15272,21332,32,64,False,False,False,False,21332,64,False,512,0.002,,248,0,total_elems,15272,21332,1,1,,,,0.0,64,4,21332,982,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.843397582997568,absorbing,R,4,4,1678,1609,7,2,9,8,0,9,0.04065787501167506,0.04442195799492765,0.08507983300660271,0.08574404199316632,24088,30840,64,64,False,False,False,False,30840,64,False,512,0.002,,248,0,total_elems,24088,30840,1,1,,,,0.0,64,4,30840,1136,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.95553879099316,absorbing,L,5,4,1678,1609,8,2,10,16,1,10,0.04268499999307096,0.06595541699789464,0.1086404169909656,0.1092718750005588,35644,99136,64,128,False,False,False,False,35644,64,False,512,0.002,,248,0,total_elems,35644,99136,1,1,,,,0.0,64,4,35644,1286,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.082642957990174,absorbing,L,6,4,1678,1609,8,2,10,14,0,10,0.05388325000240002,0.06963145799818449,0.1235147080005845,0.12420000000565778,51132,108284,64,128,False,False,False,False,51132,64,False,512,0.002,,248,0,total_elems,51132,108284,1,1,,,,0.0,64,4,51132,1526,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
