raw	permuted
11100000011111011011010001111110000000101100100100110101	01101110111001100000010000001010011100101101010111100111
11101000011111011011010001111110000000110011100010110101	01001110111001100010100100011010011100101101000111110111
11101000011111011010010111111110000100101100100011110101	01101110111001101000100010001110011100100101011111110111
11101000011111011011010001111110000000101100100010110101	01101110111001100000100000001010011100101101010111110111
11101000011111000011010001111110000000101100100010110101	01101110110001100000100000001010011100101101010111010111
11101000011111011011010001111110000000101011100010010101	01101110111001100010100100001010001100101101000111110111
01101000011111011011010001111110000000101100100010110011	01101110111001100001100000001010011100001101010111110011
11100000010111011011010001111110000000001000100000110101	01101110111001100000000000000010011100101101000111100101
11101000011111010011000001111110000000101100100010110101	01101110010001100000100000001010011100101101010111110111
11101000010111011011010001111110000000101100110010110101	01101110111001100000100000000010011101101101010111110111
11001000011111011011010001111110000100101100100010110101	01101110111001100000100010001010011100101001010111110111
11101000011111011011010001111110000001001100100010110101	01101110111001100000100000001010011100101101110111110101
11101000011111011011010001111110000000101100100010110101	01101110111001100000100000001010011100101101010111110111
11101000011111011011010001111110000000101000100010110101	01101110111001100000100000001010011100101101000111110111
11101000011111011011011001111110000000101100100010110101	11101110111001100000100000001010011100101101010111110111
11101000110111011011010001111110000010101110100010110101	01101110111001100000100100100010111100101101010111110111
11101000011111011011010001111110000000100000100010110101	01001110111001100000100000001010011100101101000111110111
11101000001111011011110001111110010001001000000010110101	01101110111001100000100000001000011100111101100110111101
11101000011011011011010001111110000000101100100010110101	01101110111001100000100000001010011100101100010111110111
11001000011101011011010001111100010000111010100011110101	01101100111001100000100100011010011100101001001011111111
11101000011111011011010000110010000000101100100010110101	00100110111001100000100000001010011100101101010111110110
11101000011111011011010001111110000010101100100010110001	01101110111001100000100000101010011100101101010111110011
11101000011111011011011001111111000000101000100010110101	11101110111001100000100001001010011100101101000111110111
11101000011111011010010001111110100000101011100110110101	01101110111001110010110100001010011100100101000111110111
11101000011111011011010001110100000000111010100010110101	01101110111001100000100100011010011100101101000011110110
11101000011111001011000001111110000000101100100010110101	01101110011001100000100000001010011100101101010111010111
10111000011111011011010001111110000000101100100010110001	01101110111001100000100000001010010100101111010111110011
11001000011111011011010001111110000000101100100010110101	01101110111001100000100000001010011100101001010111110111
11101000011111011011010001111110000000111000100010110101	01101110111001100000100000011010011100101101000111110111
11101100001111011011010001111110000000101100100010110101	01101110111001100100100000001010011100101101010110110111
11101000011111011011010000111110000000011011100110110101	01100110111001100010110100011010011100101101000111110101
11100000011111011011010001111110000000101100100010110101	01101110111001100000000000001010011100101101010111110111
11101000011111011110010001111110000000001000100010110111	01101110111011100001100000001010011100100101000111110101
11101000011111011011010001111110000000101100100010110001	01101110111001100000100000001010011100101101010111110011
11111000011111011011011001111100000000101100100010110101	11101110111001100000100000001010011100101111010011110111
11101000011111011011100001111110000000100100110010110101	01001110011001100000100000001010011101111101010111110111
11101000011111011011010001111110001000100100100010110101	01001111111001100000100000001010011100101101010111110111
11101000111111011011010001111110000000101100100010110101	01101110111001100000100000001010111100101101010111110111
11101000011111011011010001111110010000101010100010110101	01101110111001100000100100001010011100101101000111111111
11101000011111011011010001111110000100101100100010110101	01101110111001100000100010001010011100101101010111110111
11111100011111011011010001111110000000101000100010110101	01101110111001100100100000001010011100101111000111110111
11110000001111011011110001101010000000101100100000010101	00101110111001100000000000001010001100111111010100100111
11101000011110011011010001111110001000101101100010110101	01101111111001100010100000001010011000101101010111110111
11101001011111011011010001111110000000101100100010100101	01101110111100100000100000001010011100101101010111110111
01111000011111011011010000111110001000101100100010110101	01100111111001100000100000001010011100001111010111110111
11101000011101011011010001111110000000100100100010110101	01001100111001100000100000001010011100101101010111110111
11101000111111011011010001111111000000001100100010110101	01101110111001100000100001001010111100101101010111110101
11100000001111001011010000111110000000101100100010110101	01100110111001100000000000001010011100101101010110010111
11101000011111011011010011111110000000101100110010110101	01101110111001100000100000001110011101101101010111110111
11101100011101011011000001111110000000101100100010110101	01101100011001100100100000001010011100101101010111110111
11101000011111011011010001111110000000101100100010110101	01101110111001100000100000001010011100101101010111110111
11101000011101011011010001111110000000101100100010110101	01101100111001100000100000001010011100101101010111110111
01100000011111011011010001111110000000101000010010110101	01101110111001100000000000001000011101001101000111110111
11101000010111011010010001111110100000101100100010110101	01101110111001110000100000000010011100100101010111110111
11101000011111011011010001111110000000101100100010110101	01101110111001100000100000001010011100101101010111110111
11101000011111011011010001101110000000101000100010110101	01101110111001100000100000001010011100101101000101110111
