time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
1.7364184169564396,rewiring,left,initial,1.562142374983523,1355,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.35067741695093,rewiring,right,initial,1.6140030000242405,1561,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.451882958994247,absorbing,,,,,,,L,1,0,1353,1559,0,0,0,11,0,0,0.04756979097146541,0.03270570799941197,0.08027549897087738,0.08114870794815943,224,512,1,4,False,False,False,False,224,1,False,512,0.002,,224,0,total_elems,224,512,1,1,,,,0.0,1,4,224,334,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.51931937498739,absorbing,,,,,,,R,1,1,1353,1559,0,0,0,12,0,0,0.033369834010954946,0.029509417014196515,0.06287925102515146,0.06356229196535423,520,512,4,4,False,False,False,False,512,4,False,512,0.002,,224,0,total_elems,520,512,1,1,,,,0.0,4,4,512,406,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.58618512499379,absorbing,,,,,,,L,2,1,1353,1559,1,0,1,11,1,1,0.03109599999152124,0.030808417010121047,0.06190441700164229,0.06262158299796283,844,1168,4,4,False,False,False,False,844,4,False,512,0.002,,224,0,total_elems,844,1168,1,1,,,,0.0,4,4,844,450,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.65143312496366,absorbing,,,,,,,R,2,2,1353,1559,1,1,2,10,1,2,0.02901699999347329,0.03168216603808105,0.06069916603155434,0.06142445799196139,1864,1456,16,4,False,False,False,False,1456,4,False,512,0.002,,224,0,total_elems,1864,1456,1,1,,,,0.0,4,4,1456,504,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7148461249889806,absorbing,,,,,,,L,3,2,1353,1559,1,1,2,14,0,2,0.03121141600422561,0.027625874965451658,0.05883729096967727,0.05954770802054554,2464,2732,16,16,False,False,False,False,2464,16,False,512,0.002,,224,0,total_elems,2464,2732,1,1,,,,0.0,16,4,2464,576,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.779174958996009,absorbing,,,,,,,R,3,3,1353,1559,1,1,2,13,0,2,0.031025459000375122,0.02876908303005621,0.05979454203043133,0.06043458299245685,5280,4316,16,16,False,False,False,False,4316,16,False,512,0.002,,224,0,total_elems,5280,4316,1,1,,,,0.0,16,4,4316,700,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8409446669975296,absorbing,,,,,,,R,3,4,1353,1559,1,1,2,13,0,2,0.029511666973121464,0.02815983397886157,0.057671500951983035,0.058275166957173496,10116,9464,16,16,False,False,False,False,9464,16,False,512,0.002,,224,0,total_elems,10116,9464,1,1,,,,0.0,16,4,9464,844,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.913268167001661,absorbing,,,,,,,R,3,5,1353,1559,1,1,2,13,0,2,0.03674170799786225,0.030696084024384618,0.06743779202224687,0.06807579100131989,26420,13496,64,16,False,False,False,False,13496,16,False,512,0.002,,224,0,total_elems,26420,13496,1,1,,,,0.0,16,4,13496,988,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9888371669803746,absorbing,,,,,,,R,3,6,1353,1559,1,1,2,12,0,2,0.03931691701291129,0.031721459003165364,0.07103837601607665,0.07164779200684279,29108,17516,64,16,False,False,False,False,17516,16,False,512,0.002,,224,0,total_elems,29108,17516,1,1,,,,0.0,16,4,17516,1102,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
