time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,rewire_side,rewire_phase,rewire_time_s,sabre_trials,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s
0.4896227919962257,absorbing,L,1,0,237,247,4,0,4,5,4,4,0.035919415997341275,0.02075954101746902,0.056678957014810294,0.05709345801733434,256,280,4,4,False,False,False,False,256,4,False,512,0.0006,,160,0,total_elems,256,280,1,1,,,,0.0,4,4,256,262,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5394349999842234,absorbing,R,1,1,237,247,4,0,4,5,0,4,0.025190874992404133,0.021549042023252696,0.04673991701565683,0.047195541963446885,592,388,4,4,False,False,False,False,388,4,False,512,0.0006,,160,0,total_elems,592,388,1,1,,,,0.0,4,4,388,286,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5855815419927239,absorbing,R,1,2,237,247,4,0,4,5,0,4,0.023707707994617522,0.019242084003053606,0.04294979199767113,0.04337204102193937,796,628,4,4,False,False,False,False,628,4,False,512,0.0006,,160,0,total_elems,796,628,1,1,,,,0.0,4,4,628,310,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.634062500030268,absorbing,L,2,2,237,247,7,0,7,4,3,7,0.023813000007066876,0.02134775003651157,0.045160750043578446,0.04573037498630583,976,1516,4,16,False,False,False,False,976,4,False,512,0.0006,,160,0,total_elems,976,1516,1,1,,,,0.0,4,4,976,352,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6840587499900721,absorbing,L,3,2,237,247,10,0,10,5,3,10,0.02521316596539691,0.021318749990314245,0.046531915955711156,0.047042666003108025,1192,1900,4,16,False,False,False,False,1192,4,False,512,0.0006,,160,0,total_elems,1192,1900,1,1,,,,0.0,4,4,1192,370,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7321385419927537,absorbing,L,4,2,237,247,12,0,12,6,2,12,0.023558291024528444,0.02080608403775841,0.044364375062286854,0.04486170900054276,1696,2116,16,16,False,False,False,False,1696,16,False,512,0.0006,,160,0,total_elems,1696,2116,1,1,,,,0.0,16,4,1696,406,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.782639916986227,absorbing,R,4,3,237,247,12,0,12,4,0,12,0.02554991701617837,0.021377291996032,0.04692720901221037,0.047389416955411434,3616,3196,16,16,False,False,False,False,3196,16,False,512,0.0006,,160,0,total_elems,3616,3196,1,1,,,,0.0,16,4,3196,466,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8351492499932647,absorbing,L,5,3,237,247,15,0,15,6,3,15,0.026401584036648273,0.02227299998048693,0.0486745840171352,0.049161166010890156,5116,5176,16,16,False,False,False,False,5116,16,False,512,0.0006,,160,0,total_elems,5116,5176,1,1,,,,0.0,16,4,5116,550,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8931548339896835,absorbing,R,5,4,237,247,15,2,17,3,2,17,0.02825295797083527,0.026169207994826138,0.054422165965661407,0.05492362502263859,10168,7096,16,16,False,False,False,False,7096,16,False,512,0.0006,,160,0,total_elems,10168,7096,1,1,,,,0.0,16,4,7096,604,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9531392090138979,absorbing,L,6,4,237,247,19,2,21,5,4,21,0.029475125018507242,0.026729625009465963,0.056204750027973205,0.056668250006623566,12724,14320,16,64,False,False,False,False,12724,16,False,512,0.0006,,160,0,total_elems,12724,14320,1,1,,,,0.0,16,4,12724,742,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0119543750188313,absorbing,R,6,5,237,247,19,3,22,4,1,22,0.02782762498827651,0.027289291960187256,0.05511691694846377,0.05560349998995662,19720,18988,64,64,False,False,False,False,18988,64,False,512,0.0006,,160,0,total_elems,19720,18988,1,1,,,,0.0,64,4,18988,850,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0779424170032144,absorbing,L,7,5,237,247,21,3,24,8,2,24,0.028683416021522135,0.03333274996839464,0.06201616598991677,0.06248254200909287,26020,34728,64,64,False,False,False,False,26020,64,False,512,0.0006,,160,0,total_elems,26020,34728,1,1,,,,0.0,64,4,26020,1006,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1624545420054346,absorbing,R,7,6,237,247,21,4,25,4,1,25,0.046307125012390316,0.034290083043742925,0.08059720805613324,0.08108783303759992,60292,41760,64,64,False,False,False,False,41760,64,False,512,0.0006,,160,0,total_elems,60292,41760,1,1,,,,0.0,64,4,41760,1116,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.27346212498378,absorbing,R,7,7,237,247,21,6,27,3,2,27,0.0628227090346627,0.04424454097170383,0.10706725000636652,0.10754841699963436,60672,57792,64,64,False,False,False,False,57792,64,False,512,0.0006,,160,0,total_elems,60672,57792,1,1,,,,0.0,64,4,57792,1242,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.422365834005177,absorbing,R,7,8,237,247,21,6,27,4,0,27,0.10290008399169892,0.04176404100144282,0.14466412499314174,0.14517454197630286,76704,58752,64,64,False,False,False,False,58752,64,False,512,0.0006,,160,0,total_elems,76704,58752,1,1,,,,0.0,64,4,58752,1266,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.575106875039637,absorbing,R,7,9,237,247,21,8,29,3,2,29,0.10347429203102365,0.04476591700222343,0.14824020903324708,0.14877862500725314,78048,62976,64,64,False,False,False,False,62976,64,False,512,0.0006,,160,0,total_elems,78048,62976,1,1,,,,0.0,64,4,62976,1344,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7289384590112604,absorbing,R,7,10,237,247,21,8,29,5,0,29,0.10431495803641155,0.04501237499061972,0.14932733302703127,0.15001074998872355,83104,67584,64,64,False,False,False,False,67584,64,False,512,0.0006,,160,0,total_elems,83104,67584,1,1,,,,0.0,64,4,67584,1470,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.880303084035404,absorbing,R,7,11,237,247,21,11,32,1,3,32,0.09730349999153987,0.049515958002302796,0.14681945799384266,0.1474514590227045,88032,75072,64,64,False,False,False,False,75072,64,False,512,0.0006,,160,0,total_elems,88032,75072,1,1,,,,0.0,64,4,75072,1570,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04479325003922,absorbing,R,7,12,237,247,21,13,34,2,2,34,0.10872362501686439,0.051265957998111844,0.15998958301497623,0.16066875000251457,95520,75072,64,64,False,False,False,False,75072,64,False,512,0.0006,,160,0,total_elems,95520,75072,1,1,,,,0.0,64,4,75072,1570,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.200932667008601,absorbing,R,7,13,237,247,21,14,35,2,1,35,0.1019877499784343,0.04938508302439004,0.15137283300282434,0.15250458399532363,101664,74112,64,64,False,False,False,False,74112,64,False,512,0.0006,,160,0,total_elems,101664,74112,1,1,,,,0.0,64,4,74112,1546,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3679470000206493,absorbing,R,7,14,237,247,21,16,37,2,2,37,0.1120090420008637,0.05070129199884832,0.16271033399971202,0.16340058302739635,100704,73728,64,64,False,False,False,False,73728,64,False,512,0.0006,,160,0,total_elems,100704,73728,1,1,,,,0.0,64,4,73728,1522,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5315209589898586,absorbing,R,7,15,237,247,21,16,37,3,0,37,0.1090877500246279,0.04976150003494695,0.15884925005957484,0.15948166599264368,99744,83328,64,64,False,False,False,False,83328,64,False,512,0.0006,,160,0,total_elems,99744,83328,1,1,,,,0.0,64,4,83328,1642,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.737252750026528,absorbing,L,8,15,237,247,24,16,40,5,3,40,0.12165841704700142,0.07915837498148903,0.20081679202849045,0.2014982079854235,109920,132864,64,116,False,False,False,False,109920,64,False,512,0.0006,,160,0,total_elems,109920,132864,1,1,,,,0.0,64,4,109920,1936,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9237831250065938,absorbing,L,9,15,237,247,27,16,43,3,3,43,0.09210483403876424,0.08933950000209734,0.18144433404086158,0.18205379199935123,118560,158496,64,116,False,False,False,False,118560,64,False,512,0.0006,,160,0,total_elems,118560,158496,1,1,,,,0.0,64,4,118560,2080,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.1713047500234097,absorbing,L,10,15,237,247,30,16,46,2,3,46,0.08773904200643301,0.1551803750335239,0.2429194170399569,0.24342449998948723,141024,167136,64,116,False,False,False,False,141024,64,False,512,0.0006,,160,0,total_elems,141024,167136,1,1,,,,0.0,64,4,141024,2296,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4547813340323046,absorbing,R,10,16,237,247,30,17,47,5,1,47,0.17941454198444262,0.09957937500439584,0.27899391698883846,0.27951783302705735,279264,183456,256,116,False,False,False,False,183456,116,False,512,0.0006,,160,0,total_elems,279264,183456,1,1,,,,0.0,116,4,183456,2488,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8941492090234533,absorbing,L,11,16,237,247,32,17,49,5,2,49,0.19444995903177187,0.24023049999959767,0.43468045903136954,0.4353505829931237,320160,362016,256,250,False,False,False,False,320160,256,False,512,0.0006,,160,0,total_elems,320160,362016,1,1,,,,0.0,256,4,320160,3056,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.666604291996919,absorbing,L,12,16,237,247,34,17,51,3,2,51,0.3735593340243213,0.3932604579604231,0.7668197919847444,0.767482207971625,380448,476596,256,256,False,False,False,False,380448,256,False,512,0.0006,,160,0,total_elems,380448,476596,1,1,,,,0.0,256,4,380448,3434,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.30489425000269,absorbing,L,13,16,237,247,37,17,54,3,3,54,0.23684483399847522,0.39605937502346933,0.6329042090219446,0.633664624998346,385760,533652,256,256,False,False,False,True,385760,256,False,512,0.0006,,160,0,total_elems,385760,533652,1,1,,,,0.0,256,4,385760,3486,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.144144084013533,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,329568,3144,158,40,0,both,0,20,20,8,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.77584191702772,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,152160,2264,158,40,0,both,1,19,19,9,17,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.121109959029127,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,126624,2048,158,40,0,left,0,20,20,4,21,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.538780083996244,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,95072,1820,158,40,0,left,1,19,19,7,28,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.772016917006113,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,45536,1344,158,40,0,right,0,20,20,10,38,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.903858083998784,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,27024,1076,158,40,0,right,1,19,19,9,47,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.054915542015806,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20736,964,158,40,1,both,0,20,20,6,6,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.189404834003653,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19008,916,158,40,1,both,1,19,19,3,9,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.254467124992516,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,4,15712,858,158,40,1,left,0,20,20,4,13,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.313502917008009,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4,14048,822,158,40,1,left,1,19,19,2,15,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.368082917004358,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,12832,780,158,40,1,right,0,20,20,2,17,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.42457720899256,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,12088,746,158,40,1,right,1,19,19,4,21,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.521482584008481,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11992,738,158,40,2,both,0,20,20,2,2,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.618255459005013,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11944,732,158,40,2,both,1,19,19,1,3,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.643804042018019,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11944,732,158,40,2,left,0,20,20,0,3,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.670008833985776,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11944,732,158,40,2,left,1,19,19,0,3,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.695553541998379,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11944,732,158,40,2,right,0,20,20,0,3,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.746815958991647,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11872,726,158,40,2,right,1,19,19,1,4,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.831174749997444,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11848,722,158,40,3,both,0,20,20,2,2,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.88763062498765,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11848,722,158,40,3,both,1,19,19,0,2,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.912625583994668,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11848,722,158,40,3,left,0,20,20,0,2,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.939000874990597,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11848,722,158,40,3,left,1,19,19,0,2,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.986482667038217,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11824,718,158,40,3,right,0,20,20,1,3,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.012277875037398,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11824,718,158,40,3,right,1,19,19,0,3,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.061640542000532,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11824,718,158,40,4,both,0,20,20,0,0,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.113328459032346,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11824,718,158,40,4,both,1,19,19,0,0,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.136516167025547,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11824,718,158,40,4,left,0,20,20,0,0,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.160289500025101,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11824,718,158,40,4,left,1,19,19,0,0,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.182141750003211,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11824,718,158,40,4,right,0,20,20,0,0,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.210051417001523,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,11824,718,158,40,4,right,1,19,19,0,0,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.29818174999673,unswap_cycle_summary,,,,,,37,17,54,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,24,4,11824,718,158,40,,,,,,,,,,,,,,,,,,,,1,9.120588874968234,54,808,754,54,False,,,,,,,,,,,,,,,,,,,,,
