time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,termination_reason,termination_detail,stall_mode,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
0.24870020797243342,rewiring,left,initial,0.19960091699613258,239,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.43479349999688566,rewiring,right,initial,0.18593037500977516,249,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4988319159601815,absorbing,,,,,,,L,1,0,237,247,4,0,4,5,4,4,0.032889290945604444,0.018016749992966652,0.050906040938571095,0.05139170796610415,256,280,4,4,False,False,False,False,256,4,False,512,0.0006,,160,0,total_elems,256,280,1,1,,,,0.0,4,4,256,262,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5443089999607764,absorbing,,,,,,,R,1,1,237,247,4,0,4,5,0,4,0.022812333016190678,0.01993812498403713,0.04275045800022781,0.043143958027940243,592,388,4,4,False,False,False,False,388,4,False,512,0.0006,,160,0,total_elems,592,388,1,1,,,,0.0,4,4,388,286,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5967376249609515,absorbing,,,,,,,R,1,2,237,247,4,0,4,5,0,4,0.026074292021803558,0.022505458036903292,0.04857975005870685,0.048992875032126904,796,628,4,4,False,False,False,False,628,4,False,512,0.0006,,160,0,total_elems,796,628,1,1,,,,0.0,4,4,628,310,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6454749580007046,absorbing,,,,,,,L,2,2,237,247,7,0,7,4,3,7,0.02611220901599154,0.01969741698121652,0.04580962599720806,0.04635208402760327,976,1516,4,16,False,False,False,False,976,4,False,512,0.0006,,160,0,total_elems,976,1516,1,1,,,,0.0,4,4,976,352,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69514424999943,absorbing,,,,,,,L,3,2,237,247,10,0,10,5,3,10,0.026075416011735797,0.020506750035565346,0.04658216604730114,0.04697458405280486,1192,1900,4,16,False,False,False,False,1192,4,False,512,0.0006,,160,0,total_elems,1192,1900,1,1,,,,0.0,4,4,1192,370,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7440759159508161,absorbing,,,,,,,L,4,2,237,247,12,0,12,6,2,12,0.027259333000984043,0.018273709050845355,0.0455330420518294,0.04624016699381173,1696,2116,16,16,False,False,False,False,1696,16,False,512,0.0006,,160,0,total_elems,1696,2116,1,1,,,,0.0,16,4,1696,406,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7872833329602145,absorbing,,,,,,,R,4,3,237,247,12,0,12,4,0,12,0.022044790966901928,0.018017416005022824,0.04006220697192475,0.04044816695386544,3616,3196,16,16,False,False,False,False,3196,16,False,512,0.0006,,160,0,total_elems,3616,3196,1,1,,,,0.0,16,4,3196,466,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8344952499610372,absorbing,,,,,,,L,5,3,237,247,15,0,15,6,3,15,0.022035458008758724,0.02238995803054422,0.044425416039302945,0.04483941599028185,5116,5176,16,16,False,False,False,False,5116,16,False,512,0.0006,,160,0,total_elems,5116,5176,1,1,,,,0.0,16,4,5116,550,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8818674579961225,absorbing,,,,,,,R,5,4,237,247,15,2,17,3,2,17,0.02380179101601243,0.020316625013947487,0.04411841602995992,0.04449704202124849,10168,7096,16,16,False,False,False,False,7096,16,False,512,0.0006,,160,0,total_elems,10168,7096,1,1,,,,0.0,16,4,7096,604,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9347798749804497,absorbing,,,,,,,L,6,4,237,247,19,2,21,5,4,21,0.026587374974042177,0.023010415956377983,0.04959779093042016,0.050032875034958124,12724,14320,16,64,False,False,False,False,12724,16,False,512,0.0006,,160,0,total_elems,12724,14320,1,1,,,,0.0,16,4,12724,742,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9865928329527378,absorbing,,,,,,,R,6,5,237,247,19,3,22,4,1,22,0.024889374966733158,0.023854792001657188,0.048744166968390346,0.049150625010952353,19720,18988,64,64,False,False,False,False,18988,64,False,512,0.0006,,160,0,total_elems,19720,18988,1,1,,,,0.0,64,4,18988,850,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.04860399995232,absorbing,,,,,,,L,7,5,237,247,21,3,24,8,2,24,0.025786790996789932,0.033291707979515195,0.05907849897630513,0.059459042036905885,26020,34728,64,64,False,False,False,False,26020,64,False,512,0.0006,,160,0,total_elems,26020,34728,1,1,,,,0.0,64,4,26020,1006,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1269212909974158,absorbing,,,,,,,R,7,6,237,247,21,4,25,4,1,25,0.0435816670069471,0.03126349998638034,0.07484516699332744,0.07525566703407094,60292,41760,64,64,False,False,False,False,41760,64,False,512,0.0006,,160,0,total_elems,60292,41760,1,1,,,,0.0,64,4,41760,1116,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2199906659661792,absorbing,,,,,,,R,7,7,237,247,21,6,27,3,2,27,0.05360987497260794,0.03635312500409782,0.08996299997670576,0.09041091700783,60672,57792,64,64,False,False,False,False,57792,64,False,512,0.0006,,160,0,total_elems,60672,57792,1,1,,,,0.0,64,4,57792,1242,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3425960409804247,absorbing,,,,,,,R,7,8,237,247,21,6,27,4,0,27,0.08451787498779595,0.03465425001922995,0.1191721250070259,0.11974362499313429,76704,58752,64,64,False,False,False,False,58752,64,False,512,0.0006,,160,0,total_elems,76704,58752,1,1,,,,0.0,64,4,58752,1266,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.495000540977344,absorbing,,,,,,,R,7,9,237,247,21,8,29,3,2,29,0.10689891700167209,0.04190579196438193,0.14880470896605402,0.1493028340046294,78048,62976,64,64,False,False,False,False,62976,64,False,512,0.0006,,160,0,total_elems,78048,62976,1,1,,,,0.0,64,4,62976,1344,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.63317179097794,absorbing,,,,,,,R,7,10,237,247,21,8,29,5,0,29,0.09496466699056327,0.039340084011200815,0.1343047510017641,0.1347579580033198,83104,67584,64,64,False,False,False,False,67584,64,False,512,0.0006,,160,0,total_elems,83104,67584,1,1,,,,0.0,64,4,67584,1470,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7920454999548383,absorbing,,,,,,,R,7,11,237,247,21,11,32,1,3,32,0.09724987501977012,0.05777587497141212,0.15502574999118224,0.15582062501925975,88032,75072,64,64,False,False,False,False,75072,64,False,512,0.0006,,160,0,total_elems,88032,75072,1,1,,,,0.0,64,4,75072,1570,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9552633329876699,absorbing,,,,,,,R,7,12,237,247,21,13,34,2,2,34,0.10755291697569191,0.05170112499035895,0.15925404196605086,0.1599158329772763,95520,75072,64,64,False,False,False,False,75072,64,False,512,0.0006,,160,0,total_elems,95520,75072,1,1,,,,0.0,64,4,75072,1570,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.122960999957286,absorbing,,,,,,,R,7,13,237,247,21,14,35,2,1,35,0.11638258397579193,0.04660324996802956,0.1629858339438215,0.16376179095823318,101664,74112,64,64,False,False,False,False,74112,64,False,512,0.0006,,160,0,total_elems,101664,74112,1,1,,,,0.0,64,4,74112,1546,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2715946659445763,absorbing,,,,,,,R,7,14,237,247,21,16,37,2,2,37,0.0964156249538064,0.048032584018073976,0.14444820897188038,0.14499412500299513,100704,73728,64,64,False,False,False,False,73728,64,False,512,0.0006,,160,0,total_elems,100704,73728,1,1,,,,0.0,64,4,73728,1522,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4321565829450265,absorbing,,,,,,,R,7,15,237,247,21,16,37,3,0,37,0.11154775001341477,0.04529699997510761,0.15684474998852238,0.1573808330576867,99744,83328,64,64,False,False,False,False,83328,64,False,512,0.0006,,160,0,total_elems,99744,83328,1,1,,,,0.0,64,4,83328,1642,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6196645409800112,absorbing,,,,,,,L,8,15,237,247,24,16,40,5,3,40,0.10739466699305922,0.07599400001345202,0.18338866700651124,0.1839678329997696,109920,132864,64,116,False,False,False,False,109920,64,False,512,0.0006,,160,0,total_elems,109920,132864,1,1,,,,0.0,64,4,109920,1936,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8130084999720566,absorbing,,,,,,,L,9,15,237,247,27,16,43,3,3,43,0.09650354197947308,0.09240274998592213,0.1889062919653952,0.18945766595425084,118560,158496,64,116,False,False,False,False,118560,64,False,512,0.0006,,160,0,total_elems,118560,158496,1,1,,,,0.0,64,4,118560,2080,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0520872499910183,absorbing,,,,,,,L,10,15,237,247,30,16,46,2,3,46,0.08936066698515788,0.145673333958257,0.23503400094341487,0.23547229199903086,141024,167136,64,116,False,False,False,False,141024,64,False,512,0.0006,,160,0,total_elems,141024,167136,1,1,,,,0.0,64,4,141024,2296,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3252907499554567,absorbing,,,,,,,R,10,16,237,247,30,17,47,5,1,47,0.1560197920189239,0.11276829201960936,0.26878808403853327,0.2692055410007015,279264,183456,256,116,False,False,False,False,183456,116,False,512,0.0006,,160,0,total_elems,279264,183456,1,1,,,,0.0,116,4,183456,2488,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7805060409591533,absorbing,,,,,,,L,11,16,237,247,32,17,49,5,2,49,0.1966550000361167,0.2545267079840414,0.4511817080201581,0.45176704198820516,320160,362016,256,250,False,False,False,False,320160,256,False,512,0.0006,,160,0,total_elems,320160,362016,1,1,,,,0.0,256,4,320160,3056,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.616807415965013,absorbing,,,,,,,L,12,16,237,247,34,17,51,3,2,51,0.40439583302941173,0.42576341598760337,0.8301592490170151,0.8311138330027461,380448,476596,256,256,False,False,False,False,380448,256,False,512,0.0006,,160,0,total_elems,380448,476596,1,1,,,,0.0,256,4,380448,3434,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.420766624971293,absorbing,,,,,,,L,13,16,237,247,37,17,54,3,3,54,0.2781234579742886,0.5203399590100162,0.7984634169843048,0.7992582910228521,385760,533652,256,256,False,False,False,True,385760,256,False,512,0.0006,,160,0,total_elems,385760,533652,1,1,,,,0.0,256,4,385760,3486,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.3385750829475,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,388256,3534,158,40,0,both,0,20,20,1,1,,,,,0,2.0,16,19,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.151477040955797,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,4,247456,2886,158,40,0,both,1,19,19,7,8,,,,,0,2.0,16,12,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.919655415986199,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4,229088,2730,158,40,0,left,0,20,20,6,14,,,,,12,2.0,16,14,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.12127308297204,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,202080,2632,158,40,0,left,1,19,19,7,21,,,,,26,2.0,16,12,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.75872891600011,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,132256,2126,158,40,0,right,0,20,20,8,29,,,,,38,2.0,16,12,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.190389332943596,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,85472,1750,158,40,0,right,1,19,19,9,38,,,,,54,2.0,16,10,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.663252540980466,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,69856,1542,158,40,1,both,0,20,20,7,7,,,,,64,2.0,16,13,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.104265749978367,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,66784,1494,158,40,1,both,1,19,19,2,9,,,,,70,2.0,16,17,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.409158374997787,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,66080,1474,158,40,1,left,0,20,20,6,15,,,,,68,2.0,16,14,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.699437957955524,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,61984,1458,158,40,1,left,1,19,19,2,17,,,,,66,2.0,16,17,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.918096415989567,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,43680,1306,158,40,1,right,0,20,20,6,23,,,,,72,2.0,16,14,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.045447165961377,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,35904,1190,158,40,1,right,1,19,19,4,27,,,,,80,2.0,16,15,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.323876999958884,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,31680,1142,158,40,2,both,0,20,20,4,4,,,,,82,2.0,16,16,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.552244124992285,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,27456,1062,158,40,2,both,1,19,19,3,7,,,,,86,2.0,16,16,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.643648457946256,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,26176,1042,158,40,2,left,0,20,20,3,10,,,,,86,2.0,16,17,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.74471612495836,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,26176,1042,158,40,2,left,1,19,19,3,13,,,,,84,2.0,16,16,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.845894790953025,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20688,958,158,40,2,right,0,20,20,7,20,,,,,90,2.0,16,13,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.90684449998662,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20688,958,158,40,2,right,1,19,19,0,20,,,,,90,2.0,16,19,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.091316832986195,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20240,930,158,40,3,both,0,20,20,1,1,,,,,92,2.0,16,19,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.255283124977723,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20048,922,158,40,3,both,1,19,19,1,2,,,,,94,2.0,16,18,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.314412124978844,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,20048,922,158,40,3,left,0,20,20,0,2,,,,,94,2.0,16,20,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.409584999957588,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19536,906,158,40,3,left,1,19,19,1,3,,,,,96,2.0,16,18,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.502914040989708,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19440,898,158,40,3,right,0,20,20,2,5,,,,,100,2.0,16,18,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.5684803329641,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19440,898,158,40,3,right,1,19,19,0,5,,,,,100,2.0,16,19,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.71251012495486,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19440,898,158,40,4,both,0,20,20,0,0,,,,,100,2.0,16,20,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.83095404098276,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19440,898,158,40,4,both,1,19,19,0,0,,,,,100,2.0,16,19,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.887793832982425,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19440,898,158,40,4,left,0,20,20,0,0,,,,,100,2.0,16,20,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.936376499943435,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19440,898,158,40,4,left,1,19,19,0,0,,,,,100,2.0,16,19,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.999014999950305,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19440,898,158,40,4,right,0,20,20,0,0,,,,,100,2.0,16,20,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.078970915987156,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,19440,898,158,40,4,right,1,19,19,0,0,,,,,100,2.0,16,19,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.206478540960234,unswap_cycle_summary,,,,,,,,,,,,37,17,54,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,32,4,19440,898,158,40,,,,,,,,,,,,,,,,,,,,1,15.882410582969896,54,808,754,54,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.887438165955245,rewiring,left,post_unswap,0.6754596660030074,226,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,False,54,4,bond_profile,8,False,1,3150,"(132, 16, 17, 8, 29, 1119, 210)",0.005418499989900738,0.6700022490695119,"[{'seed': 123, 'score': (132, 16, 17, 8, 42, 1117, 232), 'num_layers': 232, 'total_swaps': 1117, 'max_layer_swaps': 11, 'swap_only_layers': 42, 'work_layers': 190, 'unitary_layers': 190, 'first_work_layer': 0, 'leading_no_work_layers': 0, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 132, 'bond_profile_max_cost': 16, 'bond_profile_gate_count': 17}, {'seed': 1132, 'score': (132, 16, 17, 8, 59, 1122, 245), 'num_layers': 245, 'total_swaps': 1122, 'max_layer_swaps': 10, 'swap_only_layers': 59, 'work_layers': 186, 'unitary_layers': 186, 'first_work_layer': 0, 'leading_no_work_layers': 0, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 132, 'bond_profile_max_cost': 16, 'bond_profile_gate_count': 17}, {'seed': 2141, 'score': (132, 16, 17, 8, 48, 1115, 226), 'num_layers': 226, 'total_swaps': 1115, 'max_layer_swaps': 10, 'swap_only_layers': 48, 'work_layers': 178, 'unitary_layers': 178, 'first_work_layer': 0, 'leading_no_work_layers': 0, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 132, 'bond_profile_max_cost': 16, 'bond_profile_gate_count': 17}, {'seed': 3150, 'score': (132, 16, 17, 8, 29, 1119, 210), 'num_layers': 210, 'total_swaps': 1119, 'max_layer_swaps': 9, 'swap_only_layers': 29, 'work_layers': 181, 'unitary_layers': 181, 'first_work_layer': 0, 'leading_no_work_layers': 0, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 132, 'bond_profile_max_cost': 16, 'bond_profile_gate_count': 17}]",0.6754478749935515,1.5280771660036407,,,,,,,,,,,,,
