time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
3.4013997499714606,rewiring,left,initial,3.0734136250102893,2367,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.904778208991047,rewiring,right,initial,2.503137666004477,2266,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.02595037498395,absorbing,,,,,,,L,1,0,2365,2264,0,0,0,19,0,0,0.05293612499372102,0.04430770900216885,0.09724383399588987,0.09807841700967401,392,736,1,4,False,False,False,False,392,1,False,4096,0.005,,392,0,total_elems,392,736,1,1,,,,0.0,1,4,392,586,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1191871669725515,absorbing,,,,,,,R,1,1,2365,2264,0,1,1,14,1,1,0.0434342919907067,0.04361791702103801,0.08705220901174471,0.0879436670220457,848,736,4,4,False,False,False,False,736,4,False,4096,0.005,,392,0,total_elems,848,736,1,1,,,,0.0,4,4,736,672,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.210724958975334,absorbing,,,,,,,L,2,1,2365,2264,0,1,1,21,0,1,0.044156832998851314,0.042942000000039116,0.08709883299889043,0.08856004200060852,1288,1756,4,4,False,False,False,False,1288,4,False,4096,0.005,,392,0,total_elems,1288,1756,1,1,,,,0.0,4,4,1288,774,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.304392291989643,absorbing,,,,,,,R,2,2,2365,2264,0,1,1,15,0,1,0.046171082998625934,0.04368170801899396,0.08985279101761989,0.09072604100219905,2840,2164,8,4,False,False,False,False,2164,4,False,4096,0.005,,392,0,total_elems,2840,2164,1,1,,,,0.0,4,4,2164,846,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.39739687499241,absorbing,,,,,,,R,2,3,2365,2264,0,1,1,15,0,1,0.04586991699761711,0.04322224998031743,0.08909216697793454,0.09005549998255447,4556,3596,16,16,False,False,False,False,3596,16,False,4096,0.005,,392,0,total_elems,4556,3596,1,1,,,,0.0,16,4,3596,946,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.491512958979001,absorbing,,,,,,,R,2,4,2365,2264,0,1,1,16,0,1,0.046241208008723333,0.04320566600654274,0.08944687401526608,0.0911135420028586,6540,6488,16,16,False,False,False,False,6488,16,False,4096,0.005,,392,0,total_elems,6540,6488,1,1,,,,0.0,16,4,6488,1066,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.585710541985463,absorbing,,,,,,,L,3,4,2365,2264,2,1,3,20,2,3,0.04671679198509082,0.04367762501351535,0.09039441699860618,0.09128270798828453,10044,11744,16,16,False,False,False,False,10044,16,False,4096,0.005,,392,0,total_elems,10044,11744,1,1,,,,0.0,16,4,10044,1292,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.680236333981156,absorbing,,,,,,,R,3,5,2365,2264,2,1,3,16,0,3,0.0457188329892233,0.0450766249850858,0.0907954579743091,0.09165695798583329,18156,17040,16,16,False,False,False,False,17040,16,False,4096,0.005,,392,0,total_elems,18156,17040,1,1,,,,0.0,16,4,17040,1520,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.779753374983557,absorbing,,,,,,,R,3,6,2365,2264,2,1,3,15,0,3,0.04862737501389347,0.047051250003278255,0.09567862501717173,0.0965861659788061,32064,30852,64,64,False,False,False,False,30852,64,False,4096,0.005,,392,0,total_elems,32064,30852,1,1,,,,0.0,64,4,30852,1826,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.900653874996351,absorbing,,,,,,,L,4,6,2365,2264,2,1,3,20,0,3,0.057249832985689864,0.05969412499689497,0.11694395798258483,0.1178940829995554,55836,64736,64,64,False,False,False,False,55836,64,False,4096,0.005,,392,0,total_elems,55836,64736,1,1,,,,0.0,64,4,55836,2276,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.045761249988573,absorbing,,,,,,,R,4,7,2365,2264,2,2,4,14,1,4,0.07403808401431888,0.06713549999403767,0.14117358400835656,0.1421077089908067,128112,106904,64,64,False,False,False,False,106904,64,False,4096,0.005,,392,0,total_elems,128112,106904,1,1,,,,0.0,64,4,106904,2758,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.290869666991057,absorbing,,,,,,,R,4,8,2365,2264,2,2,4,15,0,4,0.11566445900825784,0.1253193329903297,0.24098379199858755,0.24198054199223407,200528,195320,128,128,False,False,False,False,195320,128,False,4096,0.005,,392,0,total_elems,200528,195320,1,1,,,,0.0,128,4,195320,3300,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.885487749997992,absorbing,,,,,,,R,4,9,2365,2264,2,2,4,15,0,4,0.2994646250153892,0.2906143330037594,0.5900789580191486,0.591226791992085,397488,304152,255,128,False,False,False,False,304152,128,False,4096,0.005,,392,0,total_elems,397488,304152,1,1,,,,0.0,128,4,304152,3850,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.780028749984922,absorbing,,,,,,,L,5,9,2365,2264,2,2,4,19,0,4,0.40818429199862294,0.48087020800448954,0.8890545000031125,0.8909944590122905,595024,609168,255,255,False,False,False,False,595024,255,False,4096,0.005,,392,0,total_elems,595024,609168,1,1,,,,0.0,255,4,595024,5090,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.30688104199362,absorbing,,,,,,,L,6,9,2365,2264,3,2,5,18,1,5,1.2885295420128386,1.2335295419907197,2.5220590840035584,2.5237848329998087,796812,1068496,255,255,False,False,False,True,796812,255,False,4096,0.005,,392,0,total_elems,796812,1068496,1,1,,,,0.0,255,4,796812,5970,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.62270824998268,absorbing,,,,,,,L,7,9,2365,2264,5,2,7,14,2,7,0.7534226250136271,1.5563758330245037,2.3097984580381308,2.3123601660190616,864452,1548160,255,255,False,False,False,True,864452,255,False,4096,0.005,,392,0,total_elems,864452,1548160,1,1,,,,0.0,255,4,864452,6600,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
