time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
0.5590974590159021,rewiring,left,initial,0.46778779104352,619,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.900383917032741,rewiring,right,initial,0.3410530000110157,551,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9726778750191443,absorbing,,,,,,,L,1,0,617,549,0,0,0,10,0,0,0.030772166966926306,0.026371332991402596,0.0571434999583289,0.057576124963816255,176,368,1,4,False,False,False,False,176,1,False,128,0.005,,176,0,total_elems,176,368,1,1,,,,0.0,1,4,176,262,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0240731250378303,absorbing,,,,,,,R,1,1,617,549,0,2,2,7,2,2,0.02521991595858708,0.0230357910040766,0.04825570696266368,0.048708666989114136,500,368,4,4,False,False,False,False,368,4,False,128,0.005,,176,0,total_elems,500,368,1,1,,,,0.0,4,4,368,310,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.073163375025615,absorbing,,,,,,,R,1,2,617,549,0,2,2,8,0,2,0.02477637503761798,0.020987417025025934,0.045763792062643915,0.046215167036280036,908,848,4,4,False,False,False,False,848,4,False,128,0.005,,176,0,total_elems,908,848,1,1,,,,0.0,4,4,848,358,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1247244999976829,absorbing,,,,,,,L,2,2,617,549,2,2,4,8,2,4,0.025374667020514607,0.02286408399231732,0.048238751012831926,0.048695624980609864,1436,1852,8,16,False,False,False,False,1436,8,False,128,0.005,,176,0,total_elems,1436,1852,1,1,,,,0.0,8,4,1436,418,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1731257920037024,absorbing,,,,,,,L,3,2,617,549,2,2,4,10,0,4,0.021971333015244454,0.022857666015625,0.044828999030869454,0.045298874960280955,2120,2552,16,16,False,False,False,False,2120,16,False,128,0.005,,176,0,total_elems,2120,2552,1,1,,,,0.0,16,4,2120,472,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2225646250299178,absorbing,,,,,,,R,3,3,617,549,2,3,5,10,1,5,0.02270154096186161,0.023309041978791356,0.046010582940652966,0.046499499992933124,4940,3372,16,16,False,False,False,False,3372,16,False,128,0.005,,176,0,total_elems,4940,3372,1,1,,,,0.0,16,4,3372,542,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2761150840087794,absorbing,,,,,,,L,4,3,617,549,2,3,5,10,0,5,0.024389958998654038,0.025355833990033716,0.049745792988687754,0.05023495899513364,6504,7372,16,16,False,False,False,False,6504,16,False,128,0.005,,176,0,total_elems,6504,7372,1,1,,,,0.0,16,4,6504,640,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3341931669856422,absorbing,,,,,,,R,4,4,617,549,2,4,6,9,1,6,0.027097332989796996,0.027276124979835004,0.054373457969632,0.05487699998775497,15144,12616,64,27,False,False,False,False,12616,27,False,128,0.005,,176,0,total_elems,15144,12616,1,1,,,,0.0,27,4,12616,828,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
