time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
1.2405600000056438,rewiring,left,initial,1.0419482089928351,1657,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.198461208026856,rewiring,right,initial,0.9577448749914765,1868,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.263251665979624,absorbing,,,,,,,L,1,0,1655,1866,2,0,2,12,2,2,0.029922417015768588,0.022363708005286753,0.05228612502105534,0.052706874965224415,264,448,2,4,False,False,False,False,264,2,False,128,0.005,,248,0,total_elems,264,448,1,1,,,,0.0,2,4,264,374,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.311144165985752,absorbing,,,,,,,R,1,1,1655,1866,2,1,3,8,1,3,0.022682333015836775,0.022198125021532178,0.04488045803736895,0.045349499967414886,572,464,4,4,False,False,False,False,464,4,False,128,0.005,,248,0,total_elems,572,464,1,1,,,,0.0,4,4,464,424,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.358028832997661,absorbing,,,,,,,L,2,1,1655,1866,3,1,4,16,1,4,0.022908250044565648,0.021067624969873577,0.043975875014439225,0.04440183303086087,656,956,4,4,False,False,False,False,656,4,False,128,0.005,,248,0,total_elems,656,956,1,1,,,,0.0,4,4,656,460,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.405743708019145,absorbing,,,,,,,R,2,2,1655,1866,3,1,4,8,0,4,0.023771957959979773,0.021062707994133234,0.04483466595411301,0.04526312497910112,1660,1112,4,4,False,False,False,False,1112,4,False,128,0.005,,248,0,total_elems,1660,1112,1,1,,,,0.0,4,4,1112,502,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4548746250220574,absorbing,,,,,,,R,2,3,1655,1866,3,2,5,6,1,5,0.02412158396327868,0.021954041032586247,0.04607562499586493,0.046568292018491775,2524,1936,16,16,False,False,False,False,1936,16,False,128,0.005,,248,0,total_elems,2524,1936,1,1,,,,0.0,16,4,1936,558,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5052629159763455,absorbing,,,,,,,R,2,4,1655,1866,3,2,5,8,0,5,0.024735417042393237,0.02245541597949341,0.04719083302188665,0.04765587497968227,4752,4432,16,16,False,False,False,False,4432,16,False,128,0.005,,248,0,total_elems,4752,4432,1,1,,,,0.0,16,4,4432,672,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5574938749778084,absorbing,,,,,,,L,3,4,1655,1866,5,2,7,17,2,7,0.02567350002937019,0.023363584012258798,0.04903708404162899,0.049498791981022805,8052,9780,16,16,False,False,False,False,8052,16,False,128,0.005,,248,0,total_elems,8052,9780,1,1,,,,0.0,16,4,8052,776,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.620978458027821,absorbing,,,,,,,R,3,5,1655,1866,5,2,7,10,0,7,0.03381820901995525,0.026360999967437238,0.060179208987392485,0.060679375019390136,32808,23036,64,64,False,False,False,False,23036,64,False,128,0.005,,248,0,total_elems,32808,23036,1,1,,,,0.0,64,4,23036,1078,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.719469083007425,absorbing,,,,,,,R,3,6,1655,1866,5,2,7,10,0,7,0.05540616699727252,0.0397327920072712,0.09513895900454372,0.09565816697431728,104656,80444,128,64,True,False,False,False,80444,64,False,128,0.005,,248,0,total_elems,104656,80444,1,1,,,,0.0,64,4,80444,1414,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9465417499886826,absorbing,,,,,,,R,3,7,1655,1866,5,2,7,9,0,7,0.13974137499462813,0.08380112500162795,0.22354249999625608,0.2241072080214508,165968,163424,128,128,True,True,False,False,163424,128,True,128,0.005,,248,0,total_elems,165968,163424,1,1,,,,0.0,128,4,163424,1840,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4150058749946766,absorbing,,,,,,,L,4,7,1655,1866,7,2,9,18,2,9,0.27727095800219104,0.18745683296583593,0.46472779096802697,0.4652439579949714,219632,284660,128,128,True,True,False,False,219632,128,True,128,0.005,,248,0,total_elems,219632,284660,1,1,,,,0.0,128,4,219632,2046,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7596755829872563,absorbing,,,,,,,L,5,7,1655,1866,7,2,9,19,0,9,0.13264245801838115,0.20842433301731944,0.3410667910357006,0.3415786669938825,239252,286808,128,128,True,True,False,False,239252,128,True,128,0.005,,248,0,total_elems,239252,286808,1,1,,,,0.0,128,4,239252,2334,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
