midpoint_index,window,assignment_score,null_mean,null_std,z,empirical_p,median_assignment_margin,graph_score,graph_null_mean,graph_null_std,graph_z,graph_empirical_p,mismatched_window_graph_score,shuffled_layer_temporal_score
990,64,0.7321972972995956,0.4047388371710162,0.014335689307446456,22.84218450231661,0.004975124378109453,0.07491909379173628,0.602359870579765,0.022499912812832402,0.02390873806485762,24.253055773748375,0.004975124378109453,0.16110055813220658,0.7645897415294682
926,64,0.7002625252408591,0.40671318258284844,0.01497384678858811,19.604136919694604,0.004975124378109453,0.019683169538923434,0.5416186085055892,0.023786083890203792,0.025212232935137836,20.538939408801493,0.004975124378109453,0.25988884909452603,0.7725496314400233
1086,64,0.696853434116789,0.4031172077614602,0.01193216045426827,24.617187095422942,0.004975124378109453,0.036248576235196894,0.35892848432904445,0.030756458053712948,0.024815107878519566,13.224686665956568,0.004975124378109453,0.22542502399121853,0.762617048879184
894,64,0.6966791149802251,0.4067603728775096,0.013335309365067957,21.740683636643777,0.004975124378109453,0.014444491438934615,0.5934654647590163,0.030944984948148707,0.02765066988800593,20.34382827212707,0.004975124378109453,0.16703827619526523,0.7645615422185896
958,64,0.6947008421211313,0.4061165805469605,0.012615741818827148,22.874934008517915,0.004975124378109453,0.00912205636160257,0.5323117462054054,0.02491769639564958,0.02412260312890179,21.033967482631944,0.004975124378109453,0.3651357067594478,0.7767514285569819
862,64,0.6828800419568523,0.40253723851332784,0.01180521415150519,23.74737127557996,0.004975124378109453,0.012947459026224906,0.44411559168432757,0.02986677354077103,0.02408952828552151,17.19621958693694,0.004975124378109453,0.4031276111173783,0.771584806949224
1022,64,0.6767246871296143,0.4032983808315086,0.014332099478527446,19.07789620828106,0.004975124378109453,0.01103781857322006,0.568993602985214,0.02767816339945024,0.025803484229784658,20.978385506594865,0.004975124378109453,0.22098999996963684,0.780232185296853
830,64,0.6652602792532948,0.39803072658661054,0.011809813533080903,22.627753767503417,0.004975124378109453,0.015518680890436565,0.3223291856101521,0.03740361591351141,0.02557742097784354,11.139730230950875,0.004975124378109453,0.1628347368197324,0.743532098281476
1054,64,0.6641554184791367,0.40118843610738253,0.013752762938758168,19.121029246469313,0.004975124378109453,0.012418314848185397,0.43567742059328113,0.03001923690673217,0.02586357390534899,15.684537070209485,0.004975124378109453,0.2684624220856097,0.7766746640801692
958,128,0.6623134600784485,0.4039035688863656,0.013559965089620077,19.056825698606797,0.004975124378109453,0.021075984998489727,0.44771735114386396,0.049294594069819314,0.02196776749811877,18.13669764613832,0.004975124378109453,0.22571125173526058,0.7759601687490854
990,128,0.6593378092024861,0.4029331943253095,0.013301048981648593,19.277022077802815,0.004975124378109453,0.01864940369190965,0.32717338410775415,0.048090005636660306,0.024784139594626373,11.260563531186852,0.004975124378109453,0.121968296974323,0.7897484569383987
894,128,0.6427973501586536,0.40174351881176434,0.011883765550884958,20.284297120699968,0.004975124378109453,-0.005739999386001338,0.30218361150951756,0.05557660255012544,0.025697427302711396,9.596564125054341,0.004975124378109453,0.19610716675426995,0.7681482563359268
958,256,0.6426012360315366,0.41656358134668336,0.011990800884343313,18.850922208206814,0.004975124378109453,0.011830137784727857,0.2834889795801241,0.11192564897496751,0.021342689188724746,8.03850578941068,0.004975124378109453,0.1793323332816163,0.7662066692218457
1022,128,0.640914872518495,0.39914936239262194,0.012165872400589896,19.872435133722952,0.004975124378109453,0.008593367240844474,0.37389543206309306,0.05344787266030113,0.02580612639420802,12.417499414972788,0.004975124378109453,0.2588284905106082,0.7770753848346498
926,128,0.6396466261469685,0.40418516383076125,0.012802647506318128,18.391622685855147,0.004975124378109453,-0.016105083473137383,0.3639355248033942,0.0508358040026007,0.024202817996522488,12.936498586477837,0.004975124378109453,0.21614702998759563,0.7585387337227328
862,128,0.6350351193205529,0.4002956419817357,0.010964335147765987,21.40936720514659,0.004975124378109453,-0.011061242257723647,0.3432513981176352,0.0568157911212623,0.02401429954254118,11.927710258171555,0.004975124378109453,0.10425720702853736,0.7947106513297867
1054,256,0.6340808346466407,0.4150079208859802,0.011076240978937583,19.778633760067724,0.004975124378109453,-0.017196734006036635,0.21887838607415278,0.10358170895520559,0.024253523107869802,4.753811502195144,0.004975124378109453,0.1472273289254663,0.7605080319953224
894,256,0.6290053388231637,0.4068593959959616,0.01141468990100071,19.461408479237516,0.004975124378109453,-0.01934341144036361,0.2776504060429661,0.11252850591068288,0.021681851399829935,7.615673453678332,0.004975124378109453,0.1458521687655505,0.7702084357501501
990,256,0.6289552131987516,0.40440302474556317,0.011877385928284,18.90585940450542,0.004975124378109453,-0.018980337946234382,0.31298764195461437,0.1062517321619314,0.023088816394367,8.953941434742429,0.004975124378109453,0.18060945639429235,0.780619440742459
1086,128,0.6283431105360269,0.3945244354542233,0.012165822085536852,19.219307453112872,0.004975124378109453,0.0033580072093342683,0.3262313393781364,0.0622701223234057,0.0233177403008233,11.320188562414465,0.004975124378109453,0.16833175432705735,0.798959607947933
926,256,0.6268202209926562,0.40523071621690776,0.01088671323988553,20.354123406494573,0.004975124378109453,-0.019341004589919386,0.2795115489067808,0.11273197096329088,0.024628116520256153,6.771917690348628,0.004975124378109453,0.22640166162658898,0.7530256687272284
862,256,0.625728547302754,0.40729864070329475,0.011747382532374954,18.593921326515236,0.004975124378109453,-0.01625420952894413,0.3254741585915646,0.11107126010518431,0.023070735012923956,9.29328425671199,0.004975124378109453,0.19682418905208623,0.7593165237013346
830,128,0.6255677216213528,0.40253746518792705,0.011479693469027323,19.428241445224156,0.004975124378109453,-0.024238836973991762,0.2586065939166931,0.06397702258199929,0.026026804608434883,7.478043281256947,0.004975124378109453,0.11973018608653986,0.7895384456292973
1086,256,0.6236172592538042,0.40299980757083664,0.009684076921269002,22.7814641990739,0.004975124378109453,-0.010878274572712399,0.2534937724316154,0.10762078108584232,0.02250706891461109,6.48120783293446,0.004975124378109453,0.23122928692383363,0.7825732535827454
1022,256,0.6227763698206138,0.40995451179958164,0.011497699244721363,18.509951729580983,0.004975124378109453,0.002247857290581856,0.3279759103555371,0.10690512497848421,0.02149754028701514,10.283538601417726,0.004975124378109453,0.17146936264380044,0.7734283206535582
1054,128,0.6220885428739465,0.3976494281976949,0.010898347469352776,20.593866667161834,0.004975124378109453,0.006582910892622307,0.3738327416671042,0.051553555793416195,0.021589723994917268,14.927434271487682,0.004975124378109453,0.12432614064351805,0.7626126876898167
830,256,0.6091179657828453,0.4050747413427214,0.011242978948730385,18.148501866862027,0.004975124378109453,-0.014380059641756315,0.24922916294244618,0.1090250430137007,0.022754253080068756,6.161666543629822,0.004975124378109453,0.1650389736042145,0.7959219488876109
