time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
1.9419971669994993,rewiring,left,initial,1.6440709160087863,1601,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.400748707994353,rewiring,right,initial,1.4585545840091072,1770,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.856591250005295,absorbing,,,,,,,L,1,0,1599,1768,2,0,2,12,2,2,1.4109163329994772,0.029394166995189153,1.4403104999946663,1.4408959159918595,264,448,2,4,False,False,False,False,264,2,False,512,0.002,,248,0,total_elems,264,448,1,1,,,,0.0,2,4,264,374,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.919464916994912,absorbing,,,,,,,L,2,0,1599,1768,3,0,3,17,1,3,0.0305380000063451,0.02894041700346861,0.05947841700981371,0.0602102080010809,572,464,4,4,False,False,False,False,572,4,False,512,0.002,,248,0,total_elems,572,464,1,1,,,,0.0,4,4,572,448,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.984770791998017,absorbing,,,,,,,R,2,1,1599,1768,3,1,4,8,1,4,0.032520500011742115,0.029535709007177502,0.06205620901891962,0.06269920799240936,1692,656,4,4,False,False,False,False,656,4,False,512,0.002,,248,0,total_elems,1692,656,1,1,,,,0.0,4,4,656,460,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.04936608299613,absorbing,,,,,,,R,2,2,1599,1768,3,1,4,8,0,4,0.03246366701205261,0.028773833997547626,0.06123750100960024,0.06185370800085366,1720,1112,4,4,False,False,False,False,1112,4,False,512,0.002,,248,0,total_elems,1720,1112,1,1,,,,0.0,4,4,1112,502,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.114767749997554,absorbing,,,,,,,L,3,2,1599,1768,5,1,6,18,2,6,0.032224790993495844,0.02956433298822958,0.061789123981725425,0.062441917005344294,2584,1936,16,16,False,False,False,False,2584,16,False,512,0.002,,248,0,total_elems,2584,1936,1,1,,,,0.0,16,4,2584,618,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.185752499994123,absorbing,,,,,,,L,4,2,1599,1768,7,1,8,18,2,8,0.03712200000882149,0.030371209009899758,0.06749320901872125,0.0681413750135107,11292,4812,32,16,False,False,False,False,11292,32,False,512,0.002,,248,0,total_elems,11292,4812,1,1,,,,0.0,32,4,11292,884,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.2661014579935,absorbing,,,,,,,R,4,3,1599,1768,7,2,9,6,1,9,0.03589720799936913,0.04063970899733249,0.07653691699670162,0.07723450000048615,17084,22520,32,64,False,False,False,False,22520,64,False,512,0.002,,248,0,total_elems,17084,22520,1,1,,,,0.0,64,4,22520,1012,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.372521625002264,absorbing,,,,,,,R,4,4,1599,1768,7,2,9,8,0,9,0.04569583300326485,0.05645079199166503,0.10214662499492988,0.10289925000688527,32348,32928,64,64,False,False,False,False,32928,64,False,512,0.002,,248,0,total_elems,32348,32928,1,1,,,,0.0,64,4,32928,1192,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.530844583001453,absorbing,,,,,,,L,5,4,1599,1768,8,2,10,19,1,10,0.061280124995391816,0.08927387499716133,0.15055399999255314,0.15300179200130515,56668,104776,64,128,False,False,False,False,56668,64,False,512,0.002,,248,0,total_elems,56668,104776,1,1,,,,0.0,64,4,56668,1480,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.740581499994732,absorbing,,,,,,,L,6,4,1599,1768,8,2,10,19,0,10,0.09503658300673123,0.10953133399016224,0.20456791699689347,0.2054599160037469,109128,139876,128,128,False,False,False,False,109128,128,False,512,0.002,,248,0,total_elems,109128,139876,1,1,,,,0.0,128,4,109128,2010,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.027871541999048,absorbing,,,,,,,R,6,5,1599,1768,8,2,10,10,0,10,0.11222470899519976,0.16866508300881833,0.2808897920040181,0.2821833750058431,160900,234312,128,128,False,False,False,False,234312,128,False,512,0.002,,248,0,total_elems,160900,234312,1,1,,,,0.0,128,4,234312,2498,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7746554170007585,absorbing,,,,,,,R,6,6,1599,1768,8,2,10,10,0,10,0.23994166700867936,0.5023400409991154,0.7422817080077948,0.7432117909920635,320068,391304,128,256,False,False,False,False,391304,256,False,512,0.002,,248,0,total_elems,320068,391304,1,1,,,,0.0,256,4,391304,2946,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.865448500000639,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,354948,3140,246,62,0,both,0,31,31,7,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.527128625006299,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,294532,2548,246,62,0,both,1,30,30,13,20,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.178338083002018,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,90892,1720,246,62,0,left,0,31,31,14,34,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.394944542000303,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,38772,1206,246,62,0,left,1,30,30,17,51,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.495915749997948,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,37820,1148,246,62,0,right,0,31,31,7,58,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.644205792006687,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,16544,974,246,62,0,right,1,30,30,8,66,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.778605667001102,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,3100,646,246,62,1,both,0,31,31,15,15,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.8776552920026,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1844,562,246,62,1,both,1,30,30,5,20,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.93554266699357,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1480,528,246,62,1,left,0,31,31,6,26,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.99566825000511,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1080,478,246,62,1,left,1,30,30,9,35,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.049085292004747,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,956,468,246,62,1,right,0,31,31,2,37,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.101729792004335,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,848,456,246,62,1,right,1,30,30,2,39,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
