time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
0.27028087503276765,rewiring,left,initial,0.21595899999374524,239,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4690281660296023,rewiring,right,initial,0.19854754203697667,249,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5352872909861617,absorbing,,,,,,,L,1,0,237,247,4,0,4,5,4,4,0.033616208005696535,0.020156500046141446,0.05377270805183798,0.05429491703398526,256,280,4,4,False,False,False,False,256,4,False,1024,0.0001,,160,0,total_elems,256,280,1,1,,,,0.0,4,4,256,262,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5806742910062894,absorbing,,,,,,,R,1,1,237,247,4,0,4,5,0,4,0.02338079101173207,0.018941792019177228,0.0423225830309093,0.04275791597319767,592,388,4,4,False,False,False,False,388,4,False,1024,0.0001,,160,0,total_elems,592,388,1,1,,,,0.0,4,4,388,286,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6263035830343142,absorbing,,,,,,,R,1,2,237,247,4,0,4,5,0,4,0.02360720798606053,0.018507500004488975,0.042114707990549505,0.04253108298871666,796,628,4,4,False,False,False,False,628,4,False,1024,0.0001,,160,0,total_elems,796,628,1,1,,,,0.0,4,4,628,310,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6707760409917682,absorbing,,,,,,,L,2,2,237,247,7,0,7,4,3,7,0.022790083021391183,0.01852370798587799,0.041313791007269174,0.0417429999797605,976,1516,4,16,False,False,False,False,976,4,False,1024,0.0001,,160,0,total_elems,976,1516,1,1,,,,0.0,4,4,976,352,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7170266659813933,absorbing,,,,,,,L,3,2,237,247,10,0,10,5,3,10,0.023711707966867834,0.01917874999344349,0.04289045796031132,0.04331162496237084,1192,1900,4,16,False,False,False,False,1192,4,False,1024,0.0001,,160,0,total_elems,1192,1900,1,1,,,,0.0,4,4,1192,370,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7615522909909487,absorbing,,,,,,,L,4,2,237,247,12,0,12,6,2,12,0.02229429199360311,0.018912667001131922,0.04120695899473503,0.041659541020635515,1696,2116,16,16,False,False,False,False,1696,16,False,1024,0.0001,,160,0,total_elems,1696,2116,1,1,,,,0.0,16,4,1696,406,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8091573750134557,absorbing,,,,,,,R,4,3,237,247,12,0,12,4,0,12,0.024985500029288232,0.019120915967505425,0.04410641599679366,0.044545208977069706,3616,3196,16,16,False,False,False,False,3196,16,False,1024,0.0001,,160,0,total_elems,3616,3196,1,1,,,,0.0,16,4,3196,466,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8596976660192013,absorbing,,,,,,,L,5,3,237,247,15,0,15,6,3,15,0.024863957951311022,0.022324750025290996,0.04718870797660202,0.04761100001633167,5116,5176,16,16,False,False,False,False,5116,16,False,1024,0.0001,,160,0,total_elems,5116,5176,1,1,,,,0.0,16,4,5116,550,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
