time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,rewire_side,rewire_phase,rewire_time_s,sabre_trials,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s
3.5034002080210485,absorbing,L,1,0,1655,1866,2,0,2,12,2,2,0.04101908300071955,0.029399459017440677,0.07041854201816022,0.07102433301042765,264,448,2,4,False,False,False,False,264,2,False,512,0.0006,,248,0,total_elems,264,448,1,1,,,,0.0,2,4,264,374,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.567980208026711,absorbing,R,1,1,1655,1866,2,1,3,8,1,3,0.0308049590094015,0.029547125042881817,0.06035208405228332,0.06106658303178847,572,464,4,4,False,False,False,False,464,4,False,512,0.0006,,248,0,total_elems,572,464,1,1,,,,0.0,4,4,464,424,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.633742375008296,absorbing,L,2,1,1655,1866,3,1,4,16,1,4,0.03153045801445842,0.02951362496241927,0.06104408297687769,0.061896667000837624,656,956,4,4,False,False,False,False,656,4,False,512,0.0006,,248,0,total_elems,656,956,1,1,,,,0.0,4,4,656,460,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7001104580122046,absorbing,R,2,2,1655,1866,3,1,4,8,0,4,0.0329166249721311,0.028904625040013343,0.061821250012144446,0.06260587502038106,1660,1112,4,4,False,False,False,False,1112,4,False,512,0.0006,,248,0,total_elems,1660,1112,1,1,,,,0.0,4,4,1112,502,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.768304708006326,absorbing,R,2,3,1655,1866,3,2,5,6,1,5,0.033634499995969236,0.0299519170075655,0.06358641700353473,0.06429941701935604,2524,1936,16,16,False,False,False,False,1936,16,False,512,0.0006,,248,0,total_elems,2524,1936,1,1,,,,0.0,16,4,1936,558,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.83551325002918,absorbing,R,2,4,1655,1866,3,2,5,8,0,5,0.032769415993243456,0.029913707985542715,0.06268312397878617,0.06332158297300339,4752,4432,16,16,False,False,False,False,4432,16,False,512,0.0006,,248,0,total_elems,4752,4432,1,1,,,,0.0,16,4,4432,672,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9039834170253016,absorbing,L,3,4,1655,1866,5,2,7,17,2,7,0.033524083031807095,0.030496250023134053,0.06402033305494115,0.0648308329982683,8052,9780,16,16,False,False,False,False,8052,16,False,512,0.0006,,248,0,total_elems,8052,9780,1,1,,,,0.0,16,4,8052,776,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9987724579987116,absorbing,R,3,5,1655,1866,5,2,7,10,0,7,0.05228899995563552,0.03710458398563787,0.08939358394127339,0.0900996660348028,37608,23036,64,64,False,False,False,False,23036,64,False,512,0.0006,,248,0,total_elems,37608,23036,1,1,,,,0.0,64,4,23036,1078,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.167595333012287,absorbing,R,3,6,1655,1866,5,2,7,10,0,7,0.1022960830014199,0.0620260420255363,0.1643221250269562,0.16502137499628589,109456,80444,128,64,False,False,False,False,80444,64,False,512,0.0006,,248,0,total_elems,109456,80444,1,1,,,,0.0,64,4,80444,1414,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.586645292001776,absorbing,L,4,6,1655,1866,7,2,9,18,2,9,0.2559651670162566,0.15672695799730718,0.4126921250135638,0.41410391696263105,269840,294496,256,256,False,False,False,False,269840,256,False,512,0.0006,,248,0,total_elems,269840,294496,1,1,,,,0.0,256,4,269840,2098,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
