time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,rewire_side,rewire_phase,rewire_time_s,sabre_trials,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s
2.691215833008755,absorbing,L,1,0,1655,1866,2,0,2,12,2,2,0.03140183398500085,0.024418332963250577,0.055820166948251426,0.05625954200513661,264,448,2,4,False,False,False,False,264,2,False,512,0.001,,248,0,total_elems,264,448,1,1,,,,0.0,2,4,264,374,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7417842500144616,absorbing,R,1,1,1655,1866,2,1,3,8,1,3,0.023800875002052635,0.023687290959060192,0.04748816596111283,0.04797608294757083,572,464,4,4,False,False,False,False,464,4,False,512,0.001,,248,0,total_elems,572,464,1,1,,,,0.0,4,4,464,424,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7930040410137735,absorbing,L,2,1,1655,1866,3,1,4,16,1,4,0.024560625024605542,0.0234570829779841,0.04801770800258964,0.04849704197840765,656,956,4,4,False,False,False,False,656,4,False,512,0.001,,248,0,total_elems,656,956,1,1,,,,0.0,4,4,656,460,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.844724541006144,absorbing,R,2,2,1655,1866,3,1,4,8,0,4,0.025407708017155528,0.023127291002310812,0.04853499901946634,0.04905158304609358,1660,1112,4,4,False,False,False,False,1112,4,False,512,0.001,,248,0,total_elems,1660,1112,1,1,,,,0.0,4,4,1112,502,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.898208833008539,absorbing,R,2,3,1655,1866,3,2,5,6,1,5,0.026086749974638224,0.02414633397711441,0.05023308395175263,0.050739250029437244,2524,1936,16,16,False,False,False,False,1936,16,False,512,0.001,,248,0,total_elems,2524,1936,1,1,,,,0.0,16,4,1936,558,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.951772540982347,absorbing,R,2,4,1655,1866,3,2,5,8,0,5,0.025514415989164263,0.024666499986778945,0.05018091597594321,0.050713750009890646,4752,4432,16,16,False,False,False,False,4432,16,False,512,0.001,,248,0,total_elems,4752,4432,1,1,,,,0.0,16,4,4432,672,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0063452079775743,absorbing,L,3,4,1655,1866,5,2,7,17,2,7,0.02709774998947978,0.02402166702086106,0.05111941701034084,0.051642415986862034,8052,9780,16,16,False,False,False,False,8052,16,False,512,0.001,,248,0,total_elems,8052,9780,1,1,,,,0.0,16,4,8052,776,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0819372499827296,absorbing,R,3,5,1655,1866,5,2,7,10,0,7,0.04321966698626056,0.028923458012286574,0.07214312499854714,0.07267374999355525,36968,23036,64,64,False,False,False,False,23036,64,False,512,0.001,,248,0,total_elems,36968,23036,1,1,,,,0.0,64,4,23036,1078,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2245179999736138,absorbing,R,3,6,1655,1866,5,2,7,10,0,7,0.08234158402774483,0.056709416036028415,0.13905100006377324,0.13959762500599027,108816,80444,128,64,False,False,False,False,80444,64,False,512,0.001,,248,0,total_elems,108816,80444,1,1,,,,0.0,64,4,80444,1414,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6326071660150774,absorbing,L,4,6,1655,1866,7,2,9,18,2,9,0.2498800419853069,0.15360550000332296,0.40348554198862985,0.404358834028244,269200,294496,256,256,False,False,False,False,269200,256,False,512,0.001,,248,0,total_elems,269200,294496,1,1,,,,0.0,256,4,269200,2094,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
