time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,rewire_side,rewire_phase,rewire_time_s,sabre_trials,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s
3.7337453340005595,absorbing,L,1,0,2365,2264,0,0,0,19,0,0,0.03732762500294484,0.03180712499306537,0.06913474999601021,0.06972529200720601,392,736,1,4,False,False,False,False,392,1,False,4096,0.0006,,392,0,total_elems,392,736,1,1,,,,0.0,1,4,392,586,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8008507500053383,absorbing,R,1,1,2365,2264,0,1,1,14,1,1,0.03116641700034961,0.03162804097519256,0.06279445797554217,0.06342958399909548,848,736,4,4,False,False,False,False,736,4,False,4096,0.0006,,392,0,total_elems,848,736,1,1,,,,0.0,4,4,736,672,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.866733667004155,absorbing,L,2,1,2365,2264,0,1,1,21,0,1,0.03186725001432933,0.031235083006322384,0.06310233302065171,0.0637312920007389,1288,1756,4,4,False,False,False,False,1288,4,False,4096,0.0006,,392,0,total_elems,1288,1756,1,1,,,,0.0,4,4,1288,774,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.93432962501538,absorbing,R,2,2,2365,2264,0,1,1,15,0,1,0.033411750016966835,0.03143233401351608,0.06484408403048292,0.06546854201587848,2840,2164,8,4,False,False,False,False,2164,4,False,4096,0.0006,,392,0,total_elems,2840,2164,1,1,,,,0.0,4,4,2164,846,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.001815541996621,absorbing,R,2,3,2365,2264,0,1,1,15,0,1,0.033333833009237424,0.031389417010359466,0.06472325001959689,0.0653476660081651,4556,3596,16,16,False,False,False,False,3596,16,False,4096,0.0006,,392,0,total_elems,4556,3596,1,1,,,,0.0,16,4,3596,946,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.070478334004292,absorbing,R,2,4,2365,2264,0,1,1,16,0,1,0.03367341702687554,0.03210574999684468,0.06577916702372022,0.06646870900294743,6540,6488,16,16,False,False,False,False,6488,16,False,4096,0.0006,,392,0,total_elems,6540,6488,1,1,,,,0.0,16,4,6488,1066,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.13959762500599,absorbing,L,3,4,2365,2264,2,1,3,20,2,3,0.034072832990204915,0.03222504098084755,0.06629787397105247,0.06693437497597188,10044,11744,16,16,False,False,False,False,10044,16,False,4096,0.0006,,392,0,total_elems,10044,11744,1,1,,,,0.0,16,4,10044,1292,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.209395500016399,absorbing,R,3,5,2365,2264,2,1,3,16,0,3,0.033848749997559935,0.03316095800255425,0.06700970800011419,0.06765012498362921,18156,17040,16,16,False,False,False,False,17040,16,False,4096,0.0006,,392,0,total_elems,18156,17040,1,1,,,,0.0,16,4,17040,1520,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.281881959002931,absorbing,R,3,6,2365,2264,2,1,3,15,0,3,0.035256250004749745,0.034454874985385686,0.06971112499013543,0.07034516698331572,32064,30852,64,64,False,False,False,False,30852,64,False,4096,0.0006,,392,0,total_elems,32064,30852,1,1,,,,0.0,64,4,30852,1826,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.364134125004057,absorbing,L,4,6,2365,2264,2,1,3,20,0,3,0.03850070800399408,0.040976959018735215,0.07947766702272929,0.08010841702343896,55836,64736,64,64,False,False,False,False,55836,64,False,4096,0.0006,,392,0,total_elems,55836,64736,1,1,,,,0.0,64,4,55836,2276,390,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
