raw	permuted
0111000100100001110101110010001100110011	0110100010000001111010111100001010110011
0001111111110000110100111011001101100011	0001111110101101101010011100000111110011
0111110001101000110011111001010011110011	0110110110110101100000111001101101011011
0101110101010000110111110011010111110111	0010110100101001101010111101101111011111
0111100011111000111111110001001111110011	0111100110111011100010111001001111111011
0100111000100001111101110011000111110011	0010011010100011110010111100001111011011
1101110010101101110101110001000110110011	1011110010110001110110111000001110011011
1001011110100001110101110001010101111111	1001111010000001111010111000111111010111
0101110001100001110100110010001110111111	0010110110100001110010011100011010111111
1101111001101000110101110010010010110011	1010111110110001100010111100101000011011
0111110111101001110101111001010011111101	0111110110110101111010111000111101011110
0100100101100000111101110000010011010001	0010000110100011101010111000101001011000
0101011101111000011100110000110011011111	0010111110011011001010011010111001011101
1100111111110000110101111011110011011111	1011011110101101101010111110111101011101
1101101001100011110001111000001110110111	1010101111100101110000111000001010111111
0100111001100110111000111001010111110011	0010011111100111100100011000101111011011
0100110111100011111010110011001100110011	0011010111100011111000011101001110110011
0101000101011000110011110011010111010111	0010100100011001101000111101101111011101
0100110101101001110011110000010011110111	0010010110110001111000111001101001011111
0101000100100001110101110011010011011111	0010100010000001111010111100111101011101
0111000101100100110001110001001110110011	0110100110000001101100111000001110111011
0101111001101001111110110011100011110111	0010111110110011110010011111001101011111
0110011100011000110101110001101110110011	0110011000011001101010111010001110111011
0111100100111000110001111010010011111011	0110100010111101101000111100111001011011
0101110101000001110101110011001111110111	0010110100100001111010111100001111111111
0101100001101000110111110001101110110011	0010100110110001100010111011001110111011
0111110001010000110100110011101111111011	0110110100101001100010011110011111111011
0101110001011010110101111001001110110011	0010110101111101100010111000001110111011
0100011111111001110100110001101010110011	0011011110011001111010011010001100111011
0101110000110000110010111001001101110011	0010110010101101100000011001001111110011
1101111001101000110100111010000111110011	1010111110110101100010011100001011011011
0111101100011000111011111001001010110011	0110101000111111101000111001001100111011
0101010111100000110100110001010010111011	0011110110000001101010011000111100011011
0110010111001000110100110010001010110111	0111010100010001101010011100001000111111
0101111010111011111100110001001111110011	0011111011111011110010011000001111111011
0111111111111000110101111011010011110011	0111111110111101101010111100101101011011
0101100010111101111110110100010011110011	0011100010111011110111011001101001011011
0001110001110001110100110010001111100011	0000110110101001110010011100000011111011
0100110110100011111100111011101010111111	0011010011100111111010011110011100111111
0101111100110000110010111001001110110111	0010111010101101101000011001001110111111
1101101111101000110010110000001110111111	1011101110110001101000011001011010111111
0001111001000000010111110000010111101111	0000111100100001000010111001110011011111
0111111001011001111001111010001010111011	0110111100111111110000111100011000111011
1101111000101000110101111000001110110011	1010111010110101100010111000001010111011
0101111101010010110101111001010011111111	0010111101101101101010111000111101011111
0101011111111001110100111001001010110011	0011111110011101111010011000001100111011
0101111100010001110100111001101110111011	0010111000101101111010011010011110111011
0101110011010011110011110001001100110011	0011110101101001110000111001001110110011
0110010100001001111001111001000100010111	0110010000010111111000111000001110010101
0101111100011001110110110001001111101011	0010111000111001111010011001010111111011
0101110011000000110101111001001110000111	0011110100100101100010111000000110111101
0100100101111000111010110101010011011011	0010000110111011101001011001111101011001
0111111110101110110110110001110011110111	0111111011110001101110011011101101011111
0100011110110100110100110010001101110011	0011011010001001101110011100001011110011
0001111100110001110000111001010011111001	0000111010101101111000011000111101011010
0101110011100001110010100011001101110011	0011110110100000110000011101001111110011
0110010111110000110100110001000100011111	0111010110001001101010011000011110010101
0100111101110001110101111010010111010001	0010011110101101111010111100101011011000
0111100011101101110111110010010010110011	0111100110110001110110111101101000011011
0101111011111001111111110011101011111011	0011111110111011110010111111011101111011
0110100100101001110100111011001010110011	0110000010110101111010011100001100111011
0101011001100000111100100101001101111011	0010111110000010100011011000011111110011
0111110000010000110101111001001010010111	0110110000101101100010111000001100111101
0110100111100010111001110000101111111011	0111000111100011101000111010011011111011
1101111101011100110111111000010011110011	1010111100111101101110111001101001011011
0100000100110000111101111001000110110011	0010000010001111101010111000001110011011
0100111101100000110101111001001110110011	0010011110100101101010111000001110111011
0101010100001101110101110010001011110101	0010110000010001111110111100001001111110
1101100000110010110110111001101111101110	1010100011101101100010011011010111101111
1100100110100001110100110010101110111011	1011000010100001111010011110011010111011
0000000100101000110000110011001010110011	0000000010010001101000011100001100111011
0101101001101100110111110011010111110111	0010101110110001100110111101101111011111
0110001101110000110101110010001110110011	0110001110001001101010111100001010111011
0111110001111001110100110010001110110010	0110110110111001110010011100001010101011
0111110010000011110100110010010011100011	0111110001100001110010011100100001011011
0111111000101010111010111011010111110111	0110111011110111100000011101101111011111
0101110011001001110011111001001011010011	0011110100110101110000111001001101111001
1100000100100000110101111011001010101001	1010000010000101101010111100010100111010
1100101101100001111011111001010010010010	1010001110100111111000111001101100001001
0111011010000001110111110001001010011011	0111111000000001110010111001011100111001
0110010101100010110111110010010011110011	0110010111000001101010111101101001011011
0111011101110000111110110011010010110001	0110111110001011101010011101101100011010
0101101101111011110110110011001101110011	0010101111111001111010011101001111110011
0111101000000000110110110001100101110011	0110101000100001100010011011001111010011
0110110100100011110100111011010011011011	0110010011100101111010011100111101011001
0110111001011011110100110001001110111011	0110011101111001110010011000011110111011
0111101100100101110101111001110011110011	0110101010100101111110111010101101011011
