time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,termination_reason,termination_detail,stall_mode,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
0.307550291006919,rewiring,left,initial,0.24788829102180898,291,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4489105410175398,rewiring,right,initial,0.14117920899298042,223,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5208677499904297,absorbing,,,,,,,L,1,0,289,221,4,0,4,4,4,4,0.03567308298079297,0.024403459043242037,0.06007654202403501,0.060526832996401936,256,304,4,4,False,False,False,False,256,4,False,512,0.0006,,160,0,total_elems,256,304,1,1,,,,0.0,4,4,256,262,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5714796659885906,absorbing,,,,,,,R,1,1,289,221,4,3,7,3,3,7,0.02252149995183572,0.024843874969519675,0.047365374921355397,0.04785375000210479,412,400,4,4,False,False,False,False,400,4,False,512,0.0006,,160,0,total_elems,412,400,1,1,,,,0.0,4,4,400,298,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6171099580242299,absorbing,,,,,,,R,1,2,289,221,4,3,7,3,0,7,0.021712708985432982,0.02056058298330754,0.04227329196874052,0.04272904200479388,544,464,4,4,False,False,False,False,464,4,False,512,0.0006,,160,0,total_elems,544,464,1,1,,,,0.0,4,4,464,296,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6665120410034433,absorbing,,,,,,,R,1,3,289,221,4,4,8,2,1,8,0.022349708015099168,0.02371362503618002,0.04606333305127919,0.046568666002713144,608,536,4,4,False,False,False,False,536,4,False,512,0.0006,,160,0,total_elems,608,536,1,1,,,,0.0,4,4,536,308,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7174422080279328,absorbing,,,,,,,L,2,3,289,221,5,4,9,5,1,9,0.022543375031091273,0.024608083011116832,0.047151458042208105,0.047639124968554825,680,860,4,8,False,False,False,False,680,4,False,512,0.0006,,160,0,total_elems,680,860,1,1,,,,0.0,4,4,680,326,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7698753750300966,absorbing,,,,,,,L,3,3,289,221,5,4,9,7,0,9,0.022168542025610805,0.026048958010505885,0.04821750003611669,0.0488298749551177,920,1004,4,8,False,False,False,False,920,4,False,512,0.0006,,160,0,total_elems,920,1004,1,1,,,,0.0,4,4,920,350,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8224590829922818,absorbing,,,,,,,R,3,4,289,221,5,6,11,1,2,11,0.02476195798953995,0.02408945799106732,0.04885141598060727,0.04934391699498519,1736,1244,16,8,False,False,False,False,1244,8,False,512,0.0006,,160,0,total_elems,1736,1244,1,1,,,,0.0,8,4,1244,374,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8708014999865554,absorbing,,,,,,,R,3,5,289,221,5,6,11,3,0,11,0.02325704100076109,0.02140450000297278,0.04466154100373387,0.045165833027567714,2060,1920,16,16,False,False,False,False,1920,16,False,512,0.0006,,160,0,total_elems,2060,1920,1,1,,,,0.0,16,4,1920,408,158,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
