time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,termination_reason,termination_detail,stall_mode,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
1.7779910000390373,rewiring,left,initial,1.5060730829718523,1657,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.213745709042996,rewiring,right,initial,1.4355299590388313,1868,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.299380625016056,absorbing,,,,,,,L,1,0,1655,1866,2,0,2,12,2,2,0.039715749968308955,0.028738292050547898,0.06845404201885685,0.06900579202920198,264,448,2,4,False,False,False,False,264,2,False,512,0.001,,248,0,total_elems,264,448,1,1,,,,0.0,2,4,264,374,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3650397090241313,absorbing,,,,,,,R,1,1,1655,1866,2,1,3,8,1,3,0.03180179197806865,0.02972237503854558,0.06152416701661423,0.062160750036127865,572,464,4,4,False,False,False,False,464,4,False,512,0.001,,248,0,total_elems,572,464,1,1,,,,0.0,4,4,464,424,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.434456334041897,absorbing,,,,,,,L,2,1,1655,1866,3,1,4,16,1,4,0.03342879097908735,0.03176241699839011,0.06519120797747746,0.06591079203644767,656,956,4,4,False,False,False,False,656,4,False,512,0.001,,248,0,total_elems,656,956,1,1,,,,0.0,4,4,656,460,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5107410839991644,absorbing,,,,,,,R,2,2,1655,1866,3,1,4,8,0,4,0.03879758401308209,0.03278425004100427,0.07158183405408636,0.07241195801179856,1660,1112,4,4,False,False,False,False,1112,4,False,512,0.001,,248,0,total_elems,1660,1112,1,1,,,,0.0,4,4,1112,502,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5864244590047747,absorbing,,,,,,,R,2,3,1655,1866,3,2,5,6,1,5,0.03601637500105426,0.034783583017997444,0.0707999580190517,0.07156762504018843,2524,1936,16,16,False,False,False,False,1936,16,False,512,0.001,,248,0,total_elems,2524,1936,1,1,,,,0.0,16,4,1936,558,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6569971670396626,absorbing,,,,,,,R,2,4,1655,1866,3,2,5,8,0,5,0.0346292500034906,0.030491416982840747,0.06512066698633134,0.06582474999595433,4752,4432,16,16,False,False,False,False,4432,16,False,512,0.001,,248,0,total_elems,4752,4432,1,1,,,,0.0,16,4,4432,672,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7286391670349985,absorbing,,,,,,,L,3,4,1655,1866,5,2,7,17,2,7,0.03505391697399318,0.03142591699725017,0.06647983397124335,0.06727383297402412,8052,9780,16,16,False,False,False,False,8052,16,False,512,0.001,,248,0,total_elems,8052,9780,1,1,,,,0.0,16,4,8052,776,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.831604334001895,absorbing,,,,,,,R,3,5,1655,1866,5,2,7,10,0,7,0.05753754201577976,0.03968216700013727,0.09721970901591703,0.09835450001992285,36968,23036,64,64,False,False,False,False,23036,64,False,512,0.001,,248,0,total_elems,36968,23036,1,1,,,,0.0,64,4,23036,1078,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.990066875005141,absorbing,,,,,,,R,3,6,1655,1866,5,2,7,10,0,7,0.09432425000704825,0.05901091702980921,0.15333516703685746,0.15459145803470165,108816,80444,128,64,False,False,False,False,80444,64,False,512,0.001,,248,0,total_elems,108816,80444,1,1,,,,0.0,64,4,80444,1414,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.427782209008001,absorbing,,,,,,,L,4,6,1655,1866,7,2,9,18,2,9,0.2666769159841351,0.16588904202217236,0.4325659580063075,0.4338255840120837,269200,294496,256,256,False,False,False,False,269200,256,False,512,0.001,,248,0,total_elems,269200,294496,1,1,,,,0.0,256,4,269200,2094,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.143147625029087,absorbing,,,,,,,L,5,6,1655,1866,7,2,9,19,0,9,0.27311266597826034,0.4373368750093505,0.7104495409876108,0.7113569579669274,360716,691640,256,256,False,False,False,True,360716,256,False,512,0.001,,248,0,total_elems,360716,691640,1,1,,,,0.0,256,4,360716,2480,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.22005750000244,absorbing,,,,,,,L,6,6,1655,1866,8,2,10,18,1,10,0.4975780419772491,0.5738677500048652,1.0714457919821143,1.0725862079998478,390116,702356,256,256,False,False,False,True,390116,256,False,512,0.001,,248,0,total_elems,390116,702356,1,1,,,,0.0,256,4,390116,2904,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.974888292024843,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,241616,2792,246,62,0,both,0,31,31,6,6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.817397375009023,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,86468,1846,246,62,0,both,1,30,30,14,20,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
