raw	permuted
01011011010100010110010010000110110100101111001000110110000000	10100110100000110010001110001001100010100001001101100011110011
01100111000110100000100010001111010100101001101000010011000000	10100110000000110011000010111001000001001111001100010110100000
00100011011110001011010010000011110110101111101000110100000100	10110000101000110011001011111001100010000000101100110011111010
00100001011100010111010001100111011101101111001000100001000110	10010010101001110010011100111111110010100010001000100011101000
10100011110110100010010000110110011110101111111000110111000000	10100010110000110111001011101011110010001011011010110011110000
01010011100110101011110001010011110110101111001000110111000100	10100100101000110011001011011101100011001011111011000011111010
11010111110110100110010000000110110100101111001000111001110000	10100110100000110111101010001001101010111010001011100111100010
01111111000110101000110010000110111100101011011000110111000000	10100110010000110011000010101011100011001011101101000111110011
01000111110100010011010010011010011110101111011000111001110100	10100100111000110010101111001011101010010110011110100111101000
10100101100110000111110110010111100101101111101010110111000000	10000011101001110101001010111001100011100011011110011111110010
11100111110110101010100000000110111100101100011000100111110011	10101110110000110111111000100011100001011011101010100110110010
11100110010000011111010010001011011100100101011100011111000001	10101100111000100110001110111011001010100111100100100110010100
11110110110110100010010001010111110100101011101100110001000000	10100110100000110111000010111101100010001010010011110111100110
01110111010100100111010000010011111100101101001100111001010000	10100100101000110010101010111011101010101010011001100110100110
11110111000110010010010010100010010100101011011000100101000000	10100100110000110111000100101001110010000010001101000111110000
10010110110110010110010010010011111110111101111000110111110001	10101000110000111111101111011011100010110011010111110110110010
11110111000110010001110110110011110110101101011000110111010100	10100101011000110111101111111001110011000011011101000110111010
11100111110100010101010010010011100100101101001000110010110101	10101100001000110100101110111001100010110001011110100110101010
00110011010110110000010110000011110100101101011100110110100000	10100001010000110011001110111001100010011001001101100010110110
00000001110010101110110010000011011110101111111100100111000101	10001000110000100011001001011011100011101011101110110011111100
10100011010100010110010000011111100100101111001000110101010100	10100010100000110100101110111001100010100110011000100011111010
01110110010110000111010010100011110100001011001101110011000000	11100100101000010011000010111001110010100011000101100111100110
11010111010110000111010000001111011100100001001000110111000000	10100110101000110111000010011011100010100111001001100110010000
11100011110100100101110010001011111100100111111000110111010101	10101100011000110110101010111011100011101111001110110011011010
01000111000110111110010010001011010100001111011000110101110000	10100100110000010011101110011001100010111110101100000111110000
01000011010100101111110010010010110000111111101000110111000000	10100100101000111010001010001000100011101011111100110011110010
11010001100100101110010010000011010110101111011001110100100000	11000100110000110110001011011001100010111000101111000011110000
11010001010100011111010010101011010110101111001000110001110100	10000100101000110110101111011001110010110110101101100011101000
00110100010010000111010010000110110100111001011001010100000001	11001010111000101011000010101001000010100000000101100110110010
00100000010000100010010000010111111110111111001000100100000110	10000010100000101010011001111011100010001000010000100011111010
10010011000100010010010000010011010110101101001100110101000100	10100000100000110110001111011001100010000010011001000010111100
01110110101010111010010010110011110100101110001000110110000000	10110100100000100011001110110001110010001001110111000111110010
11110011110100100111010000111011000100001101011010110100101011	10101100111000010100011010111001110110111100011011101010110000
10110111111110001000110010000011010100101001001010111001000000	10110000000000110111000010111001101011000010101111101110100000
01110011010110110111110110100111011111101111001100110010100000	10100111101001110011001111111011110011111001001101100011100100
01111011010110011011010111101111100100101111011001111111000100	11100111111000110001001110111101111010000111101101100011111011
01100110110100100110110010100110110100101111001000110001000000	10100110100000110010001010101001110011101010000110100111100010
10100011110110011100010010100011110110101111101100110111000100	10100000000000110111001111111001110010100011101110110011111110
11110110010010110011010010011111010101101111011000110010010100	10100110111001100111101110111001100010001101010101100111101000
01110011110010001000010000000110110101101111101000110011110000	10100110000001100011101010101001100010010011101011110011100010
11010101010101011010110010010011110100101101011100110010000100	10000100110010110110001110011001100011000001111101100110101110
11010010110110110100010100000011010110101111101100110001000000	10100101000000110111001111011001100010101010000011110011100100
10100001110100111010010010110111110100100111011100110001000011	10001010110000110110011110111001110010001010111110100011000110
10100010010010001111010110000111100110101111001100110011000110	10100011101000100101011011111001100010100011100100100011101110
10110010101000101000110010010011011110101111111000110110110001	10111000010000100110101011111011100011011001110111010011110000
01110011111110001001110000110010110010101001101000110101000100	10110100001000110011000011101000110011000010111011110010111010
11110111000100010010010000110110110101101011001000100111000000	10100110100001110110000100101001110010000011011001000111110010
01110111010110001111010000110111111110100011001100110001110100	10100110101000110011100011111011110010110010111001100111001110
11110111010110011100110010000111010100101111011100110001000000	10100110010000110111001110111001100011100010101101100111100100
11011111000110110101000010000110010100101101101110110001000101	10101110001000110111001110001001100000101010001101011110101101
11010111010110000110010100110111110110101101011000110101110100	10100111110000110111101011011001110010110010011001100110111010
10000011010110000011010000010110111110101011011000110111000100	10100010111000110111000011001011100010000011011000100011111010
01010110010010010110110000001011010110101111011100110001010100	10100100110000100011101111011001100011100110000001100111101100
01010010110000101000010000001011110100001111101001110010100000	11100100000000000010001010011001100010011101100011110011100010
11100111010110001111010000110011110100101101001100110101000010	10100100101000110111011010111001110010100010111000100110110110
01110011100100010001010010011110011100001110101010100011010111	10101110001000010010111100100011100010000111011111011011101000
01010111010110000000110001000010010100101111001000110111110000	10100100000000110011101010001101100011010011001001100111110000
10100111100000100011010010110110110110101111001000110100000111	10101010101000100110011011101001110010001000011110000111111010
01110011010100100110100010110011010110100101001000110101000110	10100100100000110010011011111001110001101010011101100010011000
01100110010000100110100000000110110100101101101000110111101000	10100110100000100010001010101001100101111011000000110110110010
01100001010110001111100010010111110100111011111000110101001001	10001110111000111011000010111001100101100010111100110011110010
01000011100110110110010000000011111100101111101100110001000000	10100100100000110011001110011011100010101010001010010011100110
01010110010010010011010000010011110100101101011100100101000000	10100100111000100011001100011001100010000010010001100110110110
01000111000110001000010000000110110110111011001001110111000100	11100110000000111011000011001001100010000011101000000111111010
00000101100100101010010010100011011100101111001000110101000100	10000000100000110010001010011011110010001010101110000111111000
01110111100100011011010001000111010100100101001101110001010101	11101110101000110010101110111101100010000010101011000110001100
10100011010110010010011010010110001100101110101000110011000010	10100010100100110101011110100011100010000011011100110011100000
01100011011111000001010101010011010100101111011000110111100100	10110101011010110011001010111101100010010011011000100011111000
01110111000110110011000010100010110100101011101000110001010100	10100100101000110011100110101001110000001010001101010111101010
01110011011110011100010010110111110110101111011000000111000000	10110110010000110011001101111001010010100011111101100011110010
01100111000110000011010000100110010100101011011000110100000100	10100110111000110011000010101001110010000000001000000111111000
00100011110100010011010000010111110000101111011000110111000100	10100010111000110010001110111000100010000011011010100011111010
11101011110110000011010000000111110100111101001000110111100001	10101110101000111111001010111001100010010011001010100010110011
10100111010110001000010010110111111110101111001101110111010100	11100010000000110111101011111011110010000011111100100111111110
