time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,rewire_side,rewire_phase,rewire_time_s,sabre_trials,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s
2.1408473750343546,absorbing,L,1,0,1655,1866,2,0,2,12,2,2,0.028318625001702458,0.020708166994154453,0.04902679199585691,0.04941104102181271,264,448,2,4,False,False,False,False,264,2,False,512,0.0006,,248,0,total_elems,264,448,1,1,,,,0.0,2,4,264,374,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1856453340151347,absorbing,R,1,1,1655,1866,2,1,3,8,1,3,0.02138116699643433,0.020665749965701252,0.04204691696213558,0.042472542030736804,572,464,4,4,False,False,False,False,464,4,False,512,0.0006,,248,0,total_elems,572,464,1,1,,,,0.0,4,4,464,424,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2305252500227652,absorbing,L,2,1,1655,1866,3,1,4,16,1,4,0.021736209047958255,0.020465167006477714,0.04220137605443597,0.04261408298043534,656,956,4,4,False,False,False,False,656,4,False,512,0.0006,,248,0,total_elems,656,956,1,1,,,,0.0,4,4,656,460,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2766943339956924,absorbing,R,2,2,1655,1866,3,1,4,8,0,4,0.02292583300732076,0.020576166978571564,0.043501999985892326,0.04391383402980864,1660,1112,4,4,False,False,False,False,1112,4,False,512,0.0006,,248,0,total_elems,1660,1112,1,1,,,,0.0,4,4,1112,502,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3233452920103446,absorbing,R,2,3,1655,1866,3,2,5,6,1,5,0.02283466700464487,0.021102708007674664,0.043937375012319535,0.04434820800088346,2524,1936,16,16,False,False,False,False,1936,16,False,512,0.0006,,248,0,total_elems,2524,1936,1,1,,,,0.0,16,4,1936,558,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.369675374997314,absorbing,R,2,4,1655,1866,3,2,5,8,0,5,0.02273929101647809,0.020819417026359588,0.04355870804283768,0.04397175001213327,4752,4432,16,16,False,False,False,False,4432,16,False,512,0.0006,,248,0,total_elems,4752,4432,1,1,,,,0.0,16,4,4432,672,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.418153125036042,absorbing,L,3,4,1655,1866,5,2,7,17,2,7,0.024397625005804002,0.02124666702002287,0.04564429202582687,0.046067750023212284,8052,9780,16,16,False,False,False,False,8052,16,False,512,0.0006,,248,0,total_elems,8052,9780,1,1,,,,0.0,16,4,8052,776,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4854684169986285,absorbing,R,3,5,1655,1866,5,2,7,10,0,7,0.03906795795774087,0.025279666995629668,0.06434762495337054,0.06478708301438019,37608,23036,64,64,False,False,False,False,23036,64,False,512,0.0006,,248,0,total_elems,37608,23036,1,1,,,,0.0,64,4,23036,1078,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.603581125033088,absorbing,R,3,6,1655,1866,5,2,7,10,0,7,0.06945229199482128,0.04547595896292478,0.11492825095774606,0.11539266596082598,109456,80444,128,64,False,False,False,False,80444,64,False,512,0.0006,,248,0,total_elems,109456,80444,1,1,,,,0.0,64,4,80444,1414,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9373602920095436,absorbing,L,4,6,1655,1866,7,2,9,18,2,9,0.20162370800971985,0.12874279101379216,0.330366499023512,0.3308614579727873,269840,294496,256,256,False,False,False,False,269840,256,False,512,0.0006,,248,0,total_elems,269840,294496,1,1,,,,0.0,256,4,269840,2098,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
