time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,rewire_side,rewire_phase,rewire_time_s,sabre_trials,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s
3.45868475001771,absorbing,L,1,0,1655,1866,2,0,2,12,2,2,0.041638583003077656,0.02983516699168831,0.07147374999476597,0.07211104204179719,264,448,2,4,False,False,False,False,264,2,False,128,0.005,,248,0,total_elems,264,448,1,1,,,,0.0,2,4,264,374,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.523228917038068,absorbing,R,1,1,1655,1866,2,1,3,8,1,3,0.030378750001545995,0.02957483398495242,0.059953583986498415,0.06061612500343472,572,464,4,4,False,False,False,False,464,4,False,128,0.005,,248,0,total_elems,572,464,1,1,,,,0.0,4,4,464,424,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5901768340263516,absorbing,L,2,1,1655,1866,3,1,4,16,1,4,0.03188837500056252,0.029602958005852997,0.061491333006415516,0.06217012496199459,656,956,4,4,False,False,False,False,656,4,False,128,0.005,,248,0,total_elems,656,956,1,1,,,,0.0,4,4,656,460,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6575182499946095,absorbing,R,2,2,1655,1866,3,1,4,8,0,4,0.03329558402765542,0.02963420801097527,0.0629297920386307,0.06358487496618181,1660,1112,4,4,False,False,False,False,1112,4,False,128,0.005,,248,0,total_elems,1660,1112,1,1,,,,0.0,4,4,1112,502,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7258935419959016,absorbing,R,2,3,1655,1866,3,2,5,6,1,5,0.032990166975650936,0.030591332993935794,0.06358149996958673,0.06423087499570101,2524,1936,16,16,False,False,False,False,1936,16,False,128,0.005,,248,0,total_elems,2524,1936,1,1,,,,0.0,16,4,1936,558,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.794774625042919,absorbing,R,2,4,1655,1866,3,2,5,8,0,5,0.033459915954153985,0.030085125006735325,0.06354504096088931,0.06421112496173009,4752,4432,16,16,False,False,False,False,4432,16,False,128,0.005,,248,0,total_elems,4752,4432,1,1,,,,0.0,16,4,4432,672,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8652217090129852,absorbing,L,3,4,1655,1866,5,2,7,17,2,7,0.03507366601843387,0.030881541955750436,0.0659552079741843,0.06659974996000528,8052,9780,16,16,False,False,False,False,8052,16,False,128,0.005,,248,0,total_elems,8052,9780,1,1,,,,0.0,16,4,8052,776,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.957687459012959,absorbing,R,3,5,1655,1866,5,2,7,10,0,7,0.05118345795199275,0.036731624975800514,0.08791508292779326,0.08874270896194503,32808,23036,64,64,False,False,False,False,23036,64,False,128,0.005,,248,0,total_elems,32808,23036,1,1,,,,0.0,64,4,23036,1078,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.124718917009886,absorbing,R,3,6,1655,1866,5,2,7,10,0,7,0.09667966602137312,0.0651160409906879,0.16179570701206103,0.16301991598447785,104656,80444,128,64,True,False,False,False,80444,64,False,128,0.005,,248,0,total_elems,104656,80444,1,1,,,,0.0,64,4,80444,1414,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.538411916990299,absorbing,R,3,7,1655,1866,5,2,7,9,0,7,0.2526485829730518,0.15549041703343391,0.40813900000648573,0.40938608295982704,165968,163424,128,128,True,True,False,False,163424,128,True,128,0.005,,248,0,total_elems,165968,163424,1,1,,,,0.0,128,4,163424,1840,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.3433029589941725,absorbing,L,4,7,1655,1866,7,2,9,18,2,9,0.47878012497676536,0.32041112502338365,0.799191250000149,0.8001544579747133,219632,284660,128,128,True,True,False,False,219632,128,True,128,0.005,,248,0,total_elems,219632,284660,1,1,,,,0.0,128,4,219632,2046,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
