time,stage,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,rewire_side,rewire_phase,rewire_time_s,sabre_trials,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s
3.7409660830162466,absorbing,L,1,0,1655,1866,2,0,2,12,2,2,0.04905533301644027,0.03537558298557997,0.08443091600202024,0.08509670797502622,264,448,2,4,False,False,False,False,264,2,False,512,0.0015,,248,0,total_elems,264,448,1,1,,,,0.0,2,4,264,374,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8214209160069004,absorbing,L,2,0,1655,1866,3,0,3,16,1,3,0.034265165973920375,0.0396222080453299,0.07388737401925027,0.07471658301074058,572,464,4,4,False,False,False,False,572,4,False,512,0.0015,,248,0,total_elems,572,464,1,1,,,,0.0,4,4,572,448,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9059002500143833,absorbing,R,2,1,1655,1866,3,1,4,8,1,4,0.044683540996629745,0.034896374971140176,0.07957991596776992,0.08034383301855996,1596,656,4,4,False,False,False,False,656,4,False,512,0.0015,,248,0,total_elems,1596,656,1,1,,,,0.0,4,4,656,460,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9770017080008984,absorbing,R,2,2,1655,1866,3,1,4,8,0,4,0.03597962495405227,0.03167029196629301,0.06764991692034528,0.06836158299120143,1660,1112,4,4,False,False,False,False,1112,4,False,512,0.0015,,248,0,total_elems,1660,1112,1,1,,,,0.0,4,4,1112,502,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.055192833009642,absorbing,L,3,2,1655,1866,5,1,6,17,2,6,0.03608374996110797,0.03851312497863546,0.07459687493974343,0.075310249987524,2524,1936,16,16,False,False,False,False,2524,16,False,512,0.0015,,248,0,total_elems,2524,1936,1,1,,,,0.0,16,4,2524,612,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.130813374998979,absorbing,L,4,2,1655,1866,7,1,8,18,2,8,0.03699879097985104,0.03421899996465072,0.07121779094450176,0.07224258303176612,11428,4752,32,16,False,False,False,False,11428,32,False,512,0.0015,,248,0,total_elems,11428,4752,1,1,,,,0.0,32,4,11428,876,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.218483541044407,absorbing,R,4,3,1655,1866,7,2,9,6,1,9,0.04011004202766344,0.043824874970596284,0.08393491699825972,0.08461333299055696,17348,23680,32,64,False,False,False,False,23680,64,False,512,0.0015,,248,0,total_elems,17348,23680,1,1,,,,0.0,64,4,23680,1008,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.324894833029248,absorbing,R,4,4,1655,1866,7,2,9,8,0,9,0.045862291008234024,0.05647062498610467,0.10233291599433869,0.10304916696622968,33380,34088,64,64,False,False,False,False,34088,64,False,512,0.0015,,248,0,total_elems,33380,34088,1,1,,,,0.0,64,4,34088,1188,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.484676083025988,absorbing,L,5,4,1655,1866,7,2,9,19,0,9,0.06305229099234566,0.09191541699692607,0.15496770798927173,0.15627787495031953,56420,104656,64,128,False,False,False,False,56420,64,False,512,0.0015,,248,0,total_elems,56420,104656,1,1,,,,0.0,64,4,56420,1460,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.726030624995474,absorbing,L,6,4,1655,1866,8,2,10,18,1,10,0.10069704195484519,0.13596833404153585,0.23666537599638104,0.2379621670115739,107940,139628,128,128,False,False,False,False,107940,128,False,512,0.0015,,248,0,total_elems,107940,139628,1,1,,,,0.0,128,4,107940,1968,246,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
